Caller Method,Caller Library,Callee Visibility,Declared Callee Method,Declared Callee Library,Actual Callee Method,Actual Callee Library,Count,Reflective,DynamicProxy,Service Bypass
com.mysema.query.mongodb.MongodbSerializer::getKeyForPath(Lcom/mysema/query/types/Path;Lcom/mysema/query/types/PathMetadata;)Ljava/lang/String;,com.mysema.querydsl:querydsl-mongodb:3.6.0,public,com.mysema.query.types.Path::getType()Ljava/lang/Class;,com.mysema.querydsl:querydsl-core:3.6.0,com.mysema.query.types.PathImpl::getType()Ljava/lang/Class;,com.mysema.querydsl:querydsl-core:3.6.0,22,false,false,
org.springframework.expression.spel.support.ReflectionHelper::compareArguments(Ljava/util/List;Ljava/util/List;Lorg/springframework/expression/TypeConverter;)Lorg/springframework/expression/spel/support/ReflectionHelper$ArgumentsMatchInfo;,org.springframework:spring-expression:4.2.5.RELEASE,public,org.springframework.util.Assert::isTrue(ZLjava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.util.Assert::isTrue(ZLjava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,12,false,false,
org.springframework.beans.factory.annotation.QualifierAnnotationAutowireCandidateResolver::extractValue(Ljava/lang/annotation/Annotation;)Ljava/lang/Object;,org.springframework:spring-beans:4.2.5.RELEASE,public,org.springframework.core.annotation.AnnotationUtils::getValue(Ljava/lang/annotation/Annotation;)Ljava/lang/Object;,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.core.annotation.AnnotationUtils::getValue(Ljava/lang/annotation/Annotation;)Ljava/lang/Object;,org.springframework:spring-core:4.2.5.RELEASE,120,false,false,
org.springframework.data.mapping.context.AbstractMappingContext::getPersistentEntity(Lorg/springframework/data/util/TypeInformation;)Lorg/springframework/data/mapping/model/MutablePersistentEntity;,org.springframework.data:spring-data-commons:1.11.0.RELEASE,protected,org.springframework.data.mapping.context.AbstractMappingContext::addPersistentEntity(Lorg/springframework/data/util/TypeInformation;)Lorg/springframework/data/mapping/model/MutablePersistentEntity;,org.springframework.data:spring-data-commons:1.11.0.RELEASE,org.springframework.data.mongodb.core.mapping.MongoMappingContext::addPersistentEntity(Lorg/springframework/data/util/TypeInformation;)Lorg/springframework/data/mapping/model/MutablePersistentEntity;,org.springframework.data:spring-data-mongodb:1.8.0.RELEASE,653,false,false,
com.capitalone.dashboard.model.QGitRequest::QGitRequest(Ljava/lang/Class;Lcom/mysema/query/types/PathMetadata;Lcom/mysema/query/types/path/PathInits;)V,com.capitalone.dashboard:core:3.6.9-SNAPSHOT,public,com.mysema.query.types.path.PathInits::isInitialized(Ljava/lang/String;)Z,com.mysema.querydsl:querydsl-core:3.6.0,com.mysema.query.types.path.PathInits::isInitialized(Ljava/lang/String;)Z,com.mysema.querydsl:querydsl-core:3.6.0,2,false,false,
com.mysema.query.mongodb.MongodbSerializer::visit(Lcom/mysema/query/types/Operation;Ljava/lang/Void;)Ljava/lang/Object;,com.mysema.querydsl:querydsl-mongodb:3.6.0,public,com.mysema.query.mongodb.MongodbSerializer::handle(Lcom/mysema/query/types/Expression;)Ljava/lang/Object;,com.mysema.querydsl:querydsl-mongodb:3.6.0,org.springframework.data.mongodb.repository.support.SpringDataMongodbSerializer::handle(Lcom/mysema/query/types/Expression;)Ljava/lang/Object;,org.springframework.data:spring-data-mongodb:1.8.0.RELEASE,34,false,false,
org.springframework.beans.factory.support.AbstractBeanDefinition::AbstractBeanDefinition(Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.2.5.RELEASE,public,org.springframework.beans.factory.support.AbstractBeanDefinition::setResource(Lorg/springframework/core/io/Resource;)V,org.springframework:spring-beans:4.2.5.RELEASE,org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader$ConfigurationClassBeanDefinition::setResource(Lorg/springframework/core/io/Resource;)V,org.springframework:spring-context:4.2.5.RELEASE,282,false,false,
org.springframework.beans.factory.config.BeanDefinitionHolder::BeanDefinitionHolder(Lorg/springframework/beans/factory/config/BeanDefinition;Ljava/lang/String;[Ljava/lang/String;)V,org.springframework:spring-beans:4.2.5.RELEASE,public,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,3214,false,false,
org.springframework.context.annotation.ConfigurationClassParser$SourceClass::getSuperClass()Lorg/springframework/context/annotation/ConfigurationClassParser$SourceClass;,org.springframework:spring-context:4.2.5.RELEASE,public,org.springframework.core.type.classreading.MetadataReader::getClassMetadata()Lorg/springframework/core/type/ClassMetadata;,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.core.type.classreading.SimpleMetadataReader::getClassMetadata()Lorg/springframework/core/type/ClassMetadata;,org.springframework:spring-core:4.2.5.RELEASE,2,false,false,
org.springframework.data.repository.query.parser.Part::Part(Ljava/lang/String;Ljava/lang/Class;Z)V,org.springframework.data:spring-data-commons:1.11.0.RELEASE,public,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V,org.springframework:spring-core:4.2.5.RELEASE,4524,false,false,
