SubClass	Sub Library	Super Class/Interface	Super Class/Interface Visibility	Super Library	Count
io.swagger.codegen.languages.NancyFXServerCodegen$1	io.swagger:swagger-codegen:2.4.24-SNAPSHOT	com.google.common.base.Predicate	public	com.google.guava:guava:27.0.1-android	1
io.swagger.util.PropertyDeserializer	io.swagger:swagger-core:1.6.3	com.fasterxml.jackson.databind.JsonDeserializer	public	com.fasterxml.jackson.core:jackson-databind:2.11.1	1
com.fasterxml.jackson.dataformat.yaml.YAMLFactory	com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.11.1	com.fasterxml.jackson.core.JsonFactory	public	com.fasterxml.jackson.core:jackson-core:2.11.1	1
com.fasterxml.jackson.databind.ser.impl.PropertyBasedObjectIdGenerator	com.fasterxml.jackson.core:jackson-databind:2.11.1	com.fasterxml.jackson.annotation.ObjectIdGenerators$PropertyGenerator	public	com.fasterxml.jackson.core:jackson-annotations:2.11.1	1
com.fasterxml.jackson.databind.ObjectReader	com.fasterxml.jackson.core:jackson-databind:2.11.1	com.fasterxml.jackson.core.ObjectCodec	public	com.fasterxml.jackson.core:jackson-core:2.11.1	1
org.slf4j.impl.SimpleLogger$1	org.slf4j:slf4j-simple:1.7.12	java.security.PrivilegedAction	public	java.security	1
com.fasterxml.jackson.databind.ObjectMapper	com.fasterxml.jackson.core:jackson-databind:2.11.1	com.fasterxml.jackson.core.Versioned	public	com.fasterxml.jackson.core:jackson-core:2.11.1	1
com.fasterxml.jackson.databind.JsonMappingException	com.fasterxml.jackson.core:jackson-databind:2.11.1	com.fasterxml.jackson.core.JsonProcessingException	public	com.fasterxml.jackson.core:jackson-core:2.11.1	1
com.fasterxml.jackson.databind.node.TreeTraversingParser	com.fasterxml.jackson.core:jackson-databind:2.11.1	com.fasterxml.jackson.core.base.ParserMinimalBase	public	com.fasterxml.jackson.core:jackson-core:2.11.1	1
org.joda.time.JodaTimePermission	joda-time:joda-time:2.10.5	java.security.BasicPermission	public	java.security	1
io.swagger.util.PathDeserializer	io.swagger:swagger-core:1.6.3	com.fasterxml.jackson.databind.JsonDeserializer	public	com.fasterxml.jackson.core:jackson-databind:2.11.1	1
org.slf4j.impl.StaticLoggerBinder	org.slf4j:slf4j-simple:1.7.12	org.slf4j.spi.LoggerFactoryBinder	public	org.slf4j:slf4j-api:1.7.12	1
io.swagger.codegen.DefaultCodegen$3	io.swagger:swagger-codegen:2.4.24-SNAPSHOT	com.google.common.base.Function	public	com.google.guava:guava:27.0.1-android	1
com.fasterxml.jackson.databind.util.TokenBuffer	com.fasterxml.jackson.core:jackson-databind:2.11.1	com.fasterxml.jackson.core.JsonGenerator	public	com.fasterxml.jackson.core:jackson-core:2.11.1	1
com.fasterxml.jackson.databind.JsonNode	com.fasterxml.jackson.core:jackson-databind:2.11.1	com.fasterxml.jackson.core.TreeNode	public	com.fasterxml.jackson.core:jackson-core:2.11.1	1
io.swagger.codegen.mustache.UppercaseLambda	io.swagger:swagger-codegen:2.4.24-SNAPSHOT	com.samskivert.mustache.Mustache$Lambda	public	com.samskivert:jmustache:1.12	1
io.swagger.codegen.mustache.TitlecaseLambda	io.swagger:swagger-codegen:2.4.24-SNAPSHOT	com.samskivert.mustache.Mustache$Lambda	public	com.samskivert:jmustache:1.12	1
org.joda.time.tz.ZoneInfoProvider$1	joda-time:joda-time:2.10.5	java.security.PrivilegedAction	public	java.security	1
com.fasterxml.jackson.databind.util.TokenBuffer$Parser	com.fasterxml.jackson.core:jackson-databind:2.11.1	com.fasterxml.jackson.core.base.ParserMinimalBase	public	com.fasterxml.jackson.core:jackson-core:2.11.1	1
io.swagger.codegen.languages.JavascriptClientCodegen$2	io.swagger:swagger-codegen:2.4.24-SNAPSHOT	com.samskivert.mustache.Mustache$InvertibleLambda	public	com.samskivert:jmustache:1.12	1
