SubClass,Sub Library,Super Class/Interface,Super Class/Interface Visibility,Super Library,Count
org.apache.http.client.NonRepeatableRequestException,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.ProtocolException,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.client.methods.HttpEntityEnclosingRequestBase,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.HttpEntityEnclosingRequest,public,org.apache.httpcomponents:httpcore:4.4.4,1
us.codecraft.webmagic.scheduler.BloomFilterDuplicateRemover,us.codecraft:webmagic-extension:0.7.3,us.codecraft.webmagic.scheduler.component.DuplicateRemover,public,us.codecraft:webmagic-core:0.7.3,1
org.apache.http.client.protocol.RequestAcceptEncoding,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.HttpRequestInterceptor,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.impl.conn.DefaultHttpResponseParserFactory,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.io.HttpMessageParserFactory,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.auth.AuthenticationException,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.ProtocolException,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.impl.conn.DefaultManagedHttpClientConnection,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.protocol.HttpContext,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.impl.conn.CPoolEntry,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.pool.PoolEntry,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.client.protocol.RequestClientConnControl,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.HttpRequestInterceptor,public,org.apache.httpcomponents:httpcore:4.4.4,1
us.codecraft.webmagic.downloader.CustomRedirectStrategy,us.codecraft:webmagic-core:0.7.3,org.apache.http.impl.client.LaxRedirectStrategy,public,org.apache.httpcomponents:httpclient:4.5.2,1
org.apache.log4j.xml.SAXErrorHandler,log4j:log4j:1.2.17,org.xml.sax.ErrorHandler,public,org.xml.sax,1
org.slf4j.impl.StaticLoggerBinder,org.slf4j:slf4j-log4j12:1.7.6,org.slf4j.spi.LoggerFactoryBinder,public,org.slf4j:slf4j-api:1.7.6,1
com.jayway.jsonpath.spi.mapper.JsonSmartMappingProvider$DateReader,com.jayway.jsonpath:json-path:2.4.0,net.minidev.json.writer.JsonReaderI,public,net.minidev:json-smart:2.3,1
org.apache.http.client.methods.AbstractExecutionAwareRequest,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.message.AbstractHttpMessage,public,org.apache.httpcomponents:httpcore:4.4.4,1
us.codecraft.webmagic.model.ModelPipeline,us.codecraft:webmagic-extension:0.7.3,us.codecraft.webmagic.pipeline.Pipeline,public,us.codecraft:webmagic-core:0.7.3,1
org.slf4j.impl.Log4jLoggerAdapter,org.slf4j:slf4j-log4j12:1.7.6,org.slf4j.helpers.MarkerIgnoringBase,public,org.slf4j:slf4j-api:1.7.6,1
us.codecraft.webmagic.monitor.SpiderMonitor$MonitorSpiderListener,us.codecraft:webmagic-extension:0.7.3,us.codecraft.webmagic.SpiderListener,public,us.codecraft:webmagic-core:0.7.3,1
org.apache.http.client.protocol.RequestAddCookies,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.HttpRequestInterceptor,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.client.methods.AbstractExecutionAwareRequest,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.HttpRequest,public,org.apache.httpcomponents:httpcore:4.4.4,1
us.codecraft.xsoup.xevaluator.StructuralEvaluator,us.codecraft:xsoup:0.3.1,org.jsoup.select.Evaluator,public,org.jsoup:jsoup:1.10.3,1
org.apache.http.client.protocol.ResponseProcessCookies,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.HttpResponseInterceptor,public,org.apache.httpcomponents:httpcore:4.4.4,1
com.jayway.jsonpath.spi.mapper.JsonSmartMappingProvider$DoubleReader,com.jayway.jsonpath:json-path:2.4.0,net.minidev.json.writer.JsonReaderI,public,net.minidev:json-smart:2.3,1
org.apache.http.cookie.MalformedCookieException,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.ProtocolException,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.client.methods.HttpRequestWrapper$HttpEntityEnclosingRequestWrapper,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.HttpEntityEnclosingRequest,public,org.apache.httpcomponents:httpcore:4.4.4,1
org.apache.http.impl.conn.CPoolProxy,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.protocol.HttpContext,public,org.apache.httpcomponents:httpcore:4.4.4,1
com.jayway.jsonpath.spi.mapper.JsonSmartMappingProvider$BigDecimalReader,com.jayway.jsonpath:json-path:2.4.0,net.minidev.json.writer.JsonReaderI,public,net.minidev:json-smart:2.3,1
org.apache.http.impl.conn.PoolingHttpClientConnectionManager,org.apache.httpcomponents:httpclient:4.5.2,org.apache.http.pool.ConnPoolControl,public,org.apache.httpcomponents:httpcore:4.4.4,1
us.codecraft.webmagic.model.ModelPageProcessor,us.codecraft:webmagic-extension:0.7.3,us.codecraft.webmagic.processor.PageProcessor,public,us.codecraft:webmagic-core:0.7.3,1
com.jayway.jsonpath.spi.mapper.JsonSmartMappingProvider$FloatReader,com.jayway.jsonpath:json-path:2.4.0,net.minidev.json.writer.JsonReaderI,public,net.minidev:json-smart:2.3,1
