Class Name,Class Visibility,Class Library,Usage,Used In Library
com.alibaba.json.test.entity.TestEntity,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.core.type.filter.AnnotationTypeFilter,public,org.springframework:spring-core:4.3.7.RELEASE,instantiation,org.springframework:spring-context:4.3.7.RELEASE
javax.ws.rs.core.Response$StatusType,public,javax.ws.rs:javax.ws.rs-api:2.0.1,subtyping,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver,public,org.springframework:spring-webmvc:4.3.7.RELEASE,method call,org.springframework:spring-context:4.3.7.RELEASE
com.alibaba.json.bvt.serializer.PascalNameFilterTest$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Issue199$ConsumeStatus,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonHttpMessageConverterJSONPCaseTest$Config$$EnhancerBySpringCGLIB$$cbe4b9ea$$FastClassBySpringCGLIB$$60c1da04,public,unknownLib,Class.forName,org.springframework:spring-core:4.3.7.RELEASE
com.alibaba.json.bvt.issue_1100.Issue1177_4$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.parser.TypeUtilsTest_loadClass$Entity,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonHttpMessageConverterCase2Test$Config$$EnhancerBySpringCGLIB$$7bc0c640,public,unknownLib,Class.forName,org.springframework:spring-core:4.3.7.RELEASE
com.alibaba.json.bvt.basicType.IntegerNullTest$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.w3c.dom.Entity,public,xml-apis:xml-apis:1.0.b2,cast,xerces:xercesImpl:2.8.1
javax.money.CurrencyQuery,public,javax.money:money-api:1.0.3,method call,org.javamoney.moneta:moneta-core:1.3
org.springframework.web.bind.ServletRequestBindingException,public,org.springframework:spring-web:4.3.7.RELEASE,cast,org.springframework:spring-webmvc:4.3.7.RELEASE
org.springframework.aop.support.AopUtils,public,org.springframework:spring-aop:4.3.7.RELEASE,method call,org.springframework:spring-webmvc:4.3.7.RELEASE
com.alibaba.json.bvt.parser.deser.list.ArrayListTypeDeserializerTest$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.joda.JodaTest_7_DateTimeZone$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Bug_for_primitive_short$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
javax.xml.parsers.SAXParserFactory,public,xml-apis:xml-apis:1.0.b2,cast,org.glassfish.jersey.core:jersey-common:2.23.2
org.glassfish.hk2.api.ClassAnalyzer,public,org.glassfish.hk2:hk2-api:2.5.0-b05,cast,org.glassfish.hk2:hk2-locator:2.5.0-b05
org.springframework.beans.support.ResourceEditorRegistrar,public,org.springframework:spring-beans:4.3.7.RELEASE,instantiation,org.springframework:spring-context:4.3.7.RELEASE
org.apache.cxf.helpers.HttpHeaderHelper,public,org.apache.cxf:cxf-core:3.1.2,method call,org.apache.cxf:cxf-rt-transports-http:3.1.2
org.springframework.core.io.support.ResourcePatternResolver,public,org.springframework:spring-core:4.3.7.RELEASE,cast,org.springframework:spring-context:4.3.7.RELEASE
org.springframework.asm.Type,default,org.springframework:spring-core:4.3.7.RELEASE,method call,org.springframework:spring-context:4.3.7.RELEASE
org.junit.Test,public,unknownLib,Class.forName,org.springframework:spring-core:4.3.7.RELEASE
com.alibaba.json.bvt.bug.Issue1017$User,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.parser.deser.ParseNullTest$Model,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.glassfish.jersey.internal.inject.ProviderToService,public,org.glassfish.jersey.core:jersey-common:2.23.2,method call,org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2
org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver,public,org.springframework:spring-webmvc:4.3.7.RELEASE,method call,org.springframework:spring-context:4.3.7.RELEASE
org.springframework.util.Assert,public,org.springframework:spring-core:4.3.7.RELEASE,method call,org.springframework:spring-expression:4.3.7.RELEASE
org.apache.cxf.jaxrs.spring.JAXRSServerFactoryBeanDefinitionParser,public,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2,method call,org.apache.cxf:cxf-core:3.1.2
org.springframework.beans.factory.support.BeanNameGenerator,public,org.springframework:spring-beans:4.3.7.RELEASE,cast,org.springframework:spring-context:4.3.7.RELEASE
javax.xml.transform.Source,public,xml-apis:xml-apis:1.0.b2,cast,org.springframework:spring-web:4.3.7.RELEASE
org.springframework.core.convert.TypeDescriptor,private,org.springframework:spring-core:4.3.7.RELEASE,method call,org.springframework:spring-context:4.3.7.RELEASE
org.springframework.web.servlet.mvc.method.RequestMappingInfo$DefaultBuilder,private,org.springframework:spring-webmvc:4.3.7.RELEASE,method call,org.springframework:spring-core:4.3.7.RELEASE
org.apache.cxf.staxutils.CachingXmlEventWriter,public,org.apache.cxf:cxf-core:3.1.2,cast,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
com.alibaba.json.bvt.bug.Bug_for_wangran1$Entity,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.joda.time.DateTimeUtils,public,joda-time:joda-time:2.10,method call,com.alibaba:fastjson:1.2.76
org.glassfish.hk2.api.InjectionResolver,public,org.glassfish.hk2:hk2-api:2.5.0-b05,subtyping,org.glassfish.jersey.core:jersey-common:2.23.2
org.apache.cxf.attachment.ByteDataSource,public,org.apache.cxf:cxf-core:3.1.2,instantiation,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
com.alibaba.json.bvt.parser.taobao.BooleanObjectFieldTest$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
javax.servlet.http.HttpServletRequest,public,javax.servlet:javax.servlet-api:3.1.0,cast,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
org.glassfish.hk2.api.PostConstruct,public,org.glassfish.hk2:hk2-api:2.5.0-b05,cast,org.glassfish.hk2:hk2-locator:2.5.0-b05
javax.ws.rs.core.StreamingOutput,public,javax.ws.rs:javax.ws.rs-api:2.0.1,cast,org.glassfish.jersey.core:jersey-common:2.23.2
com.alibaba.json.bvt.DoubleFieldTest_A$User,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
javax.ws.rs.ext.ReaderInterceptor,public,javax.ws.rs:javax.ws.rs-api:2.0.1,cast,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2
org.springframework.beans.factory.xml.BeanDefinitionParser,public,org.springframework:spring-beans:4.3.7.RELEASE,subtyping,org.springframework:spring-webmvc:4.3.7.RELEASE
org.springframework.core.annotation.AnnotationUtils,public,org.springframework:spring-core:4.3.7.RELEASE,method call,org.springframework:spring-webmvc:4.3.7.RELEASE
org.springframework.web.accept.PathExtensionContentNegotiationStrategy,public,org.springframework:spring-web:4.3.7.RELEASE,cast,org.springframework:spring-webmvc:4.3.7.RELEASE
com.alibaba.json.bvt.serializer.SerializeWriterTest_BrowserSecure$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Bug_for_leupom$Person,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.issue_1300.Issue1320$SSOToken,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.beans.factory.support.GenericBeanDefinition,public,org.springframework:spring-beans:4.3.7.RELEASE,instantiation,org.springframework:spring-webmvc:4.3.7.RELEASE
com.alibaba.json.bvt.bug.Bug_for_42283905$Command,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Bug_for_issue_555$A,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.parser.JSONLexerTest_2$A,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Bug_for_issue_297$User,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Bug_for_issue_555$B,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.serializer.BugTest0$A,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
org.springframework.remoting.support.RemoteInvocation,public,org.springframework:spring-context:4.3.7.RELEASE,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.bug.Bug_for_generic_huansi$SimpleGenericObject,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
java.time.Period,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.support.spring.mock.entity.FastJsonTestVO,public,unknownLib,Class.forName,org.springframework:spring-core:4.3.7.RELEASE
com.alibaba.json.bvt.writeClassName.WriteClassNameTest_Set2$B1,private,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.json.bvt.parser.taobao.LongObjectAsStringTest$VO,public,unknownLib,Class.forName,com.alibaba:fastjson:1.2.76
com.alibaba.fastjson.support.spring.FastJsonHttpMessageConverter4,public,com.alibaba:fastjson:1.2.76,method call,org.springframework:spring-web:4.3.7.RELEASE
