Caller Method,Caller Library,Callee Visibility,Declared Callee Method,Declared Callee Library,Actual Callee Method,Actual Callee Library,Count,Reflective,DynamicProxy,Service Bypass
org.springframework.core.MethodParameter::getParameterAnnotation(Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,org.springframework:spring-core:4.3.7.RELEASE,public,org.springframework.core.MethodParameter::getParameterAnnotations()[Ljava/lang/annotation/Annotation;,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.web.method.HandlerMethod$HandlerMethodParameter::getParameterAnnotations()[Ljava/lang/annotation/Annotation;,org.springframework:spring-web:4.3.7.RELEASE,469,false,false,
org.springframework.context.annotation.AnnotationConfigUtils::registerAnnotationConfigProcessors(Lorg/springframework/beans/factory/support/BeanDefinitionRegistry;Ljava/lang/Object;)Ljava/util/Set;,org.springframework:spring-context:4.3.7.RELEASE,public,org.springframework.beans.factory.support.DefaultListableBeanFactory::setDependencyComparator(Ljava/util/Comparator;)V,org.springframework:spring-beans:4.3.7.RELEASE,org.springframework.beans.factory.support.DefaultListableBeanFactory::setDependencyComparator(Ljava/util/Comparator;)V,org.springframework:spring-beans:4.3.7.RELEASE,14,false,false,
javax.ws.rs.core.UriBuilder::fromUri(Ljava/net/URI;)Ljavax/ws/rs/core/UriBuilder;,javax.ws.rs:javax.ws.rs-api:2.0.1,public,javax.ws.rs.core.UriBuilder::uri(Ljava/net/URI;)Ljavax/ws/rs/core/UriBuilder;,javax.ws.rs:javax.ws.rs-api:2.0.1,org.apache.cxf.jaxrs.impl.UriBuilderImpl::uri(Ljava/net/URI;)Ljavax/ws/rs/core/UriBuilder;,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2,8,false,false,
org.springframework.beans.BeanWrapperImpl$BeanPropertyHandler::setValue(Ljava/lang/Object;Ljava/lang/Object;)V,org.springframework:spring-beans:4.3.7.RELEASE,public,org.apache.cxf.jaxrs.spring.JAXRSServerFactoryBeanDefinitionParser$SpringJAXRSServerFactoryBean::setServiceBeans(Ljava/util/List;)V,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2,org.apache.cxf.jaxrs.spring.JAXRSServerFactoryBeanDefinitionParser$SpringJAXRSServerFactoryBean::setServiceBeans(Ljava/util/List;)V,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2,1,true,false,
org.springframework.beans.factory.parsing.PropertyEntry::PropertyEntry(Ljava/lang/String;)V,org.springframework:spring-beans:4.3.7.RELEASE,public,org.springframework.util.StringUtils::hasText(Ljava/lang/String;)Z,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.util.StringUtils::hasText(Ljava/lang/String;)Z,org.springframework:spring-core:4.3.7.RELEASE,8,false,false,
com.alibaba.fastjson.parser.deserializer.FieldDeserializer::setValue(Ljava/lang/Object;Ljava/lang/Object;)V,com.alibaba:fastjson:1.2.76,public,javax.servlet.http.Cookie::setVersion(I)V,javax.servlet:javax.servlet-api:3.1.0,javax.servlet.http.Cookie::setVersion(I)V,javax.servlet:javax.servlet-api:3.1.0,1,true,false,
com.alibaba.fastjson.util.FieldInfo::get(Ljava/lang/Object;)Ljava/lang/Object;,com.alibaba:fastjson:1.2.76,public,org.springframework.beans.GenericTypeAwarePropertyDescriptor::getWriteMethod()Ljava/lang/reflect/Method;,org.springframework:spring-beans:4.3.7.RELEASE,org.springframework.beans.GenericTypeAwarePropertyDescriptor::getWriteMethod()Ljava/lang/reflect/Method;,org.springframework:spring-beans:4.3.7.RELEASE,1,true,false,
org.springframework.util.xml.DomUtils::getChildElementByTagName(Lorg/w3c/dom/Element;Ljava/lang/String;)Lorg/w3c/dom/Element;,org.springframework:spring-core:4.3.7.RELEASE,public,org.w3c.dom.NodeList::getLength()I,xml-apis:xml-apis:1.0.b2,org.apache.xerces.dom.DeferredElementNSImpl::getLength()I,xerces:xercesImpl:2.8.1,177,false,false,
org.springframework.beans.factory.xml.AbstractSingleBeanDefinitionParser::parseInternal(Lorg/w3c/dom/Element;Lorg/springframework/beans/factory/xml/ParserContext;)Lorg/springframework/beans/factory/support/AbstractBeanDefinition;,org.springframework:spring-beans:4.3.7.RELEASE,protected,org.springframework.beans.factory.xml.AbstractSingleBeanDefinitionParser::getParentName(Lorg/w3c/dom/Element;)Ljava/lang/String;,org.springframework:spring-beans:4.3.7.RELEASE,org.apache.cxf.jaxrs.spring.JAXRSServerFactoryBeanDefinitionParser::getParentName(Lorg/w3c/dom/Element;)Ljava/lang/String;,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2,1,false,false,
org.springframework.beans.factory.support.BeanDefinitionReaderUtils::registerBeanDefinition(Lorg/springframework/beans/factory/config/BeanDefinitionHolder;Lorg/springframework/beans/factory/support/BeanDefinitionRegistry;)V,org.springframework:spring-beans:4.3.7.RELEASE,public,org.springframework.beans.factory.support.BeanDefinitionRegistry::registerBeanDefinition(Ljava/lang/String;Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-beans:4.3.7.RELEASE,org.springframework.web.context.support.GenericWebApplicationContext::registerBeanDefinition(Ljava/lang/String;Lorg/springframework/beans/factory/config/BeanDefinition;)V,org.springframework:spring-web:4.3.7.RELEASE,26,false,false,
org.springframework.web.context.ContextLoader::createWebApplicationContext(Ljavax/servlet/ServletContext;)Lorg/springframework/web/context/WebApplicationContext;,org.springframework:spring-web:4.3.7.RELEASE,public,org.springframework.beans.BeanUtils::instantiateClass(Ljava/lang/Class;)Ljava/lang/Object;,org.springframework:spring-beans:4.3.7.RELEASE,org.springframework.beans.BeanUtils::instantiateClass(Ljava/lang/Class;)Ljava/lang/Object;,org.springframework:spring-beans:4.3.7.RELEASE,1,false,false,
org.springframework.beans.BeanWrapperImpl$BeanPropertyHandler::setValue(Ljava/lang/Object;Ljava/lang/Object;)V,org.springframework:spring-beans:4.3.7.RELEASE,public,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter::setMessageConverters(Ljava/util/List;)V,org.springframework:spring-webmvc:4.3.7.RELEASE,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter::setMessageConverters(Ljava/util/List;)V,org.springframework:spring-webmvc:4.3.7.RELEASE,10,true,false,
org.springframework.context.annotation.ConfigurationClassEnhancer$BeanMethodInterceptor::obtainBeanInstanceFromFactory(Ljava/lang/reflect/Method;[Ljava/lang/Object;Lorg/springframework/beans/factory/config/ConfigurableBeanFactory;Ljava/lang/String;)Ljava/lang/Object;,org.springframework:spring-context:4.3.7.RELEASE,public,org.springframework.beans.factory.config.ConfigurableBeanFactory::getBean(Ljava/lang/String;)Ljava/lang/Object;,org.springframework:spring-beans:4.3.7.RELEASE,org.springframework.beans.factory.support.DefaultListableBeanFactory::getBean(Ljava/lang/String;)Ljava/lang/Object;,org.springframework:spring-beans:4.3.7.RELEASE,91,false,false,
org.springframework.util.MimeType$SpecificityComparator::compare(Lorg/springframework/util/MimeType;Lorg/springframework/util/MimeType;)I,org.springframework:spring-core:4.3.7.RELEASE,public,org.springframework.util.MimeType::getType()Ljava/lang/String;,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.http.MediaType::getType()Ljava/lang/String;,org.springframework:spring-web:4.3.7.RELEASE,3448,false,false,
org.springframework.core.convert.support.DefaultConversionService$Jsr310ConverterRegistrar::registerJsr310Converters(Lorg/springframework/core/convert/converter/ConverterRegistry;)V,org.springframework:spring-core:4.3.7.RELEASE,public,org.springframework.core.convert.converter.ConverterRegistry::addConverter(Lorg/springframework/core/convert/converter/Converter;)V,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.format.support.DefaultFormattingConversionService::addConverter(Lorg/springframework/core/convert/converter/Converter;)V,org.springframework:spring-context:4.3.7.RELEASE,36,false,false,
org.jvnet.hk2.internal.SystemDescriptor::getRanking()I,org.glassfish.hk2:hk2-locator:2.5.0-b05,public,org.glassfish.hk2.api.Descriptor::getRanking()I,org.glassfish.hk2:hk2-api:2.5.0-b05,org.glassfish.hk2.internal.ConstantActiveDescriptor::getRanking()I,org.glassfish.hk2:hk2-api:2.5.0-b05,83,false,false,
javax.ws.rs.WebApplicationException::computeExceptionMessage(Ljavax/ws/rs/core/Response;)Ljava/lang/String;,javax.ws.rs:javax.ws.rs-api:2.0.1,public,javax.ws.rs.core.Response::getStatusInfo()Ljavax/ws/rs/core/Response$StatusType;,javax.ws.rs:javax.ws.rs-api:2.0.1,org.apache.cxf.jaxrs.impl.ResponseImpl::getStatusInfo()Ljavax/ws/rs/core/Response$StatusType;,org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2,1,false,false,
com.alibaba.fastjson.util.FieldInfo::get(Ljava/lang/Object;)Ljava/lang/Object;,com.alibaba:fastjson:1.2.76,public,org.joda.time.DateTimeUtils::currentTimeMillis()J,joda-time:joda-time:2.10,org.joda.time.DateTimeUtils::currentTimeMillis()J,joda-time:joda-time:2.10,1,true,false,
org.springframework.beans.factory.support.RootBeanDefinition::setUniqueFactoryMethodName(Ljava/lang/String;)V,org.springframework:spring-beans:4.3.7.RELEASE,public,org.springframework.util.Assert::hasText(Ljava/lang/String;Ljava/lang/String;)V,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.util.Assert::hasText(Ljava/lang/String;Ljava/lang/String;)V,org.springframework:spring-core:4.3.7.RELEASE,125,false,false,
org.apache.xerces.parsers.DOMParser::parse(Lorg/xml/sax/InputSource;)V,xerces:xercesImpl:2.8.1,public,org.xml.sax.InputSource::getEncoding()Ljava/lang/String;,xml-apis:xml-apis:1.0.b2,org.xml.sax.InputSource::getEncoding()Ljava/lang/String;,xml-apis:xml-apis:1.0.b2,8,false,false,
org.springframework.web.servlet.mvc.condition.ConsumesRequestCondition::getMatchingCondition(Ljavax/servlet/http/HttpServletRequest;)Lorg/springframework/web/servlet/mvc/condition/ConsumesRequestCondition;,org.springframework:spring-webmvc:4.3.7.RELEASE,public,org.springframework.util.StringUtils::hasLength(Ljava/lang/String;)Z,org.springframework:spring-core:4.3.7.RELEASE,org.springframework.util.StringUtils::hasLength(Ljava/lang/String;)Z,org.springframework:spring-core:4.3.7.RELEASE,2,false,false,
com.alibaba.fastjson.util.FieldInfo::get(Ljava/lang/Object;)Ljava/lang/Object;,com.alibaba:fastjson:1.2.76,public,org.springframework.validation.AbstractBindingResult::getFieldError()Lorg/springframework/validation/FieldError;,org.springframework:spring-context:4.3.7.RELEASE,org.springframework.validation.AbstractBindingResult::getFieldError()Lorg/springframework/validation/FieldError;,org.springframework:spring-context:4.3.7.RELEASE,1,true,false,
org.apache.cxf.transport.servlet.CXFNonSpringServlet::getDestinationRegistryFromBus()Lorg/apache/cxf/transport/http/DestinationRegistry;,org.apache.cxf:cxf-rt-transports-http:3.1.2,public,org.apache.cxf.transport.DestinationFactoryManager::getDestinationFactory(Ljava/lang/String;)Lorg/apache/cxf/transport/DestinationFactory;,org.apache.cxf:cxf-core:3.1.2,org.apache.cxf.bus.managers.DestinationFactoryManagerImpl::getDestinationFactory(Ljava/lang/String;)Lorg/apache/cxf/transport/DestinationFactory;,org.apache.cxf:cxf-core:3.1.2,1,false,false,
com.alibaba.fastjson.util.FieldInfo::get(Ljava/lang/Object;)Ljava/lang/Object;,com.alibaba:fastjson:1.2.76,public,org.springframework.beans.GenericTypeAwarePropertyDescriptor::getBeanClass()Ljava/lang/Class;,org.springframework:spring-beans:4.3.7.RELEASE,org.springframework.beans.GenericTypeAwarePropertyDescriptor::getBeanClass()Ljava/lang/Class;,org.springframework:spring-beans:4.3.7.RELEASE,1,true,false,
org.springframework.context.support.AbstractApplicationContext::findAnnotationOnBean(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,org.springframework:spring-context:4.3.7.RELEASE,protected,org.springframework.context.support.AbstractApplicationContext::assertBeanFactoryActive()V,org.springframework:spring-context:4.3.7.RELEASE,org.springframework.web.context.support.GenericWebApplicationContext::assertBeanFactoryActive()V,org.springframework:spring-web:4.3.7.RELEASE,1037,false,false,
org.jvnet.hk2.internal.SystemDescriptor::getDescriptorType()Lorg/glassfish/hk2/api/DescriptorType;,org.glassfish.hk2:hk2-locator:2.5.0-b05,public,org.glassfish.hk2.api.Descriptor::getDescriptorType()Lorg/glassfish/hk2/api/DescriptorType;,org.glassfish.hk2:hk2-api:2.5.0-b05,org.glassfish.hk2.internal.ActiveDescriptorBuilderImpl$BuiltActiveDescriptor::getDescriptorType()Lorg/glassfish/hk2/api/DescriptorType;,org.glassfish.hk2:hk2-api:2.5.0-b05,319,false,false,
com.alibaba.fastjson.parser.deserializer.SqlDateDeserializer::castTimestamp(Lcom/alibaba/fastjson/parser/DefaultJSONParser;Ljava/lang/reflect/Type;Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,com.alibaba:fastjson:1.2.76,public,java.sql.Timestamp::valueOf(Ljava/lang/String;)Ljava/sql/Timestamp;,java.sql,java.sql.Timestamp::valueOf(Ljava/lang/String;)Ljava/sql/Timestamp;,java.sql,28,false,false,
