Callee Library	Field Name	Declared Class	Actual Class	Field Signature	Static	Visibility	Field Library	Reflective	Count
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4047	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5378	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4048	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5379	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4045	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5376	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4046	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5377	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4049	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5370	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4040	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5371	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4043	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5374	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4044	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5375	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field4041	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
com.alibaba:fastjson:1.2.76	com.alibaba.json.bvtVO.BigClass::field5372	com.alibaba.json.bvtVO.BigClass	com.alibaba.json.bvtVO.BigClass	java.lang.String	FALSE	public	unknownLib	TRUE	1
