Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Service Bypass
org.apache.commons.beanutils.MethodUtils::invokeMethod(Ljava/lang/Object;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/Class;)Ljava/lang/Object;	commons-beanutils:commons-beanutils:1.7.0	public	net.sf.jasperreports.engine.design.JasperDesign::setColumnHeader(Lnet/sf/jasperreports/engine/JRBand;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.design.JasperDesign::setColumnHeader(Lnet/sf/jasperreports/engine/JRBand;)V	net.sf.jasperreports:jasperreports:6.17.0	8	true	false	
net.sf.jasperreports.engine.base.JRBaseReport::JRBaseReport(Lnet/sf/jasperreports/engine/JRReport;Lnet/sf/jasperreports/engine/base/JRBaseObjectFactory;)V	net.sf.jasperreports:jasperreports:6.17.0	public	net.sf.jasperreports.engine.JRReport::getBottomMargin()I	net.sf.jasperreports:jasperreports:6.17.0	ar.com.fdvs.dj.domain.DynamicJasperDesign::getBottomMargin()I	ar.com.fdvs:DynamicJasper:5.3.2	126	false	false	
ar.com.fdvs.dj.core.layout.ClassicLayoutManager::generateHeaderBand()V	ar.com.fdvs:DynamicJasper:5.3.2	public	org.apache.commons.logging.Log::debug(Ljava/lang/Object;)V	commons-logging:commons-logging:1.0.3	org.apache.commons.logging.impl.Log4JLogger::debug(Ljava/lang/Object;)V	commons-logging:commons-logging:1.0.3	124	false	false	
net.sf.jasperreports.engine.component.ComponentsEnvironment::getCachedBundles()Ljava/util/Map;	net.sf.jasperreports:jasperreports:6.17.0	public	org.apache.commons.collections4.map.ReferenceMap::put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;	org.apache.commons:commons-collections4:4.1	org.apache.commons.collections4.map.ReferenceMap::put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;	org.apache.commons:commons-collections4:4.1	24	false	false	
ar.com.fdvs.dj.util.HyperLinkUtil::applyHyperLinkToElement(Lar/com/fdvs/dj/domain/DynamicJasperDesign;Lar/com/fdvs/dj/domain/DJHyperLink;Lnet/sf/jasperreports/engine/design/JRDesignTextField;Ljava/lang/String;)V	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.engine.design.JRDesignExpression::setValueClassName(Ljava/lang/String;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.design.JRDesignExpression::setValueClassName(Ljava/lang/String;)V	net.sf.jasperreports:jasperreports:6.17.0	9	false	false	
ar.com.fdvs.dj.domain.chart.plot.Bar3DPlot::transform(Lar/com/fdvs/dj/domain/DynamicJasperDesign;Lnet/sf/jasperreports/engine/JRChartPlot;Ljava/lang/String;)V	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.charts.design.JRDesignBar3DPlot::setCategoryAxisLineColor(Ljava/awt/Color;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.charts.design.JRDesignBar3DPlot::setCategoryAxisLineColor(Ljava/awt/Color;)V	net.sf.jasperreports:jasperreports:6.17.0	10	false	false	
org.apache.commons.beanutils.MethodUtils::invokeMethod(Ljava/lang/Object;Ljava/lang/String;[Ljava/lang/Object;[Ljava/lang/Class;)Ljava/lang/Object;	commons-beanutils:commons-beanutils:1.7.0	public	net.sf.jasperreports.engine.design.JasperDesign::addParameter(Lnet/sf/jasperreports/engine/JRParameter;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.design.JasperDesign::addParameter(Lnet/sf/jasperreports/engine/JRParameter;)V	net.sf.jasperreports:jasperreports:6.17.0	16	true	false	
org.apache.batik.dom.AbstractParentNode::checkAndRemove(Lorg/w3c/dom/Node;Z)V	org.apache.xmlgraphics:batik-dom:1.8	protected	org.apache.batik.dom.AbstractParentNode::checkChildType(Lorg/w3c/dom/Node;Z)V	org.apache.xmlgraphics:batik-dom:1.8	org.apache.batik.anim.dom.SVGOMMarkerElement::checkChildType(Lorg/w3c/dom/Node;Z)V	org.apache.xmlgraphics:batik-anim:1.8	6	false	false	
org.apache.batik.parser.AWTPathProducer::curvetoCubicRel(FFFFFF)V	org.apache.xmlgraphics:batik-parser:1.8	public	org.apache.batik.ext.awt.geom.ExtendedGeneralPath::curveTo(FFFFFF)V	org.apache.xmlgraphics:batik-awt-util:1.8	org.apache.batik.ext.awt.geom.ExtendedGeneralPath::curveTo(FFFFFF)V	org.apache.xmlgraphics:batik-awt-util:1.8	6	false	false	
ar.com.fdvs.dj.core.layout.AbstractLayoutManager::generateColspanHeader(Lar/com/fdvs/dj/domain/entities/columns/AbstractColumn;Lnet/sf/jasperreports/engine/design/JRDesignBand;)V	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.engine.design.JRDesignTextField::setX(I)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.design.JRDesignTextField::setX(I)V	net.sf.jasperreports:jasperreports:6.17.0	4	false	false	
net.sf.jasperreports.engine.design.JRVerifier::JRVerifier(Lnet/sf/jasperreports/engine/JasperReportsContext;Lnet/sf/jasperreports/engine/design/JasperDesign;Lnet/sf/jasperreports/engine/JRExpressionCollector;)V	net.sf.jasperreports:jasperreports:6.17.0	public	net.sf.jasperreports.engine.design.JasperDesign::getSectionType()Lnet/sf/jasperreports/engine/type/SectionTypeEnum;	net.sf.jasperreports:jasperreports:6.17.0	ar.com.fdvs.dj.domain.DynamicJasperDesign::getSectionType()Lnet/sf/jasperreports/engine/type/SectionTypeEnum;	ar.com.fdvs:DynamicJasper:5.3.2	252	false	false	
net.sf.jasperreports.engine.fill.DefaultChartTheme::configureAxis(Lorg/jfree/chart/axis/Axis;Lnet/sf/jasperreports/engine/JRFont;Ljava/awt/Color;Lnet/sf/jasperreports/engine/JRFont;Ljava/awt/Color;Ljava/lang/String;Ljava/lang/Boolean;Ljava/awt/Color;ZLjava/lang/Comparable;Ljava/lang/Comparable;)V	net.sf.jasperreports:jasperreports:6.17.0	public	org.jfree.chart.axis.Axis::setAxisLinePaint(Ljava/awt/Paint;)V	org.jfree:jfreechart:1.0.19	org.jfree.chart.axis.NumberAxis3D::setAxisLinePaint(Ljava/awt/Paint;)V	org.jfree:jfreechart:1.0.19	8	false	false	
org.apache.batik.dom.AbstractElement::checkChildType(Lorg/w3c/dom/Node;Z)V	org.apache.xmlgraphics:batik-dom:1.8	public	org.w3c.dom.Node::getNodeType()S	xml-apis:xml-apis:1.3.04	org.apache.batik.anim.dom.SVGOMRectElement::getNodeType()S	org.apache.xmlgraphics:batik-anim:1.8	8	false	false	
org.apache.batik.dom.AbstractElement$NamedNodeHashMap::setNamedItem(Ljava/lang/String;Ljava/lang/String;Lorg/w3c/dom/Node;)Lorg/w3c/dom/Node;	org.apache.xmlgraphics:batik-dom:1.8	public	org.apache.batik.dom.AbstractElement::fireDOMAttrModifiedEvent(Ljava/lang/String;Lorg/w3c/dom/Attr;Ljava/lang/String;Ljava/lang/String;S)V	org.apache.xmlgraphics:batik-dom:1.8	org.apache.batik.anim.dom.SVGOMLinearGradientElement::fireDOMAttrModifiedEvent(Ljava/lang/String;Lorg/w3c/dom/Attr;Ljava/lang/String;Ljava/lang/String;S)V	org.apache.xmlgraphics:batik-anim:1.8	500	false	false	
org.apache.batik.css.engine.CSSEngine::getCSSFirstChild(Lorg/w3c/dom/Node;)Lorg/w3c/dom/Node;	org.apache.xmlgraphics:batik-css:1.8	public	org.w3c.dom.Node::getFirstChild()Lorg/w3c/dom/Node;	xml-apis:xml-apis:1.3.04	org.apache.batik.dom.GenericText::getFirstChild()Lorg/w3c/dom/Node;	org.apache.xmlgraphics:batik-dom:1.8	59	false	false	
org.apache.commons.beanutils.PropertyUtilsBean::invokeMethod(Ljava/lang/reflect/Method;Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;	commons-beanutils:commons-beanutils:1.7.0	public	ar.com.fdvs.dj.domain.DJCrosstabRow::setTotalHeaderHeight(I)V	ar.com.fdvs:DynamicJasper:5.3.2	ar.com.fdvs.dj.domain.DJCrosstabRow::setTotalHeaderHeight(I)V	ar.com.fdvs:DynamicJasper:5.3.2	10	true	false	
net.sf.jasperreports.engine.export.JRXlsExporter::initReport	net.sf.jasperreports:jasperreports:6.17.0	public	net.sf.jasperreports.export.XlsReportConfiguration::isIgnoreGraphics()Ljava/lang/Boolean;	net.sf.jasperreports:jasperreports:6.17.0	interface net.sf.jasperreports.export.XlsReportConfiguration::isIgnoreGraphics()Ljava/lang/Boolean;	net.sf.jasperreports:jasperreports:6.17.0	5	false	true	
org.apache.batik.dom.AbstractParentNode::checkAndRemove(Lorg/w3c/dom/Node;Z)V	org.apache.xmlgraphics:batik-dom:1.8	public	org.w3c.dom.Node::getParentNode()Lorg/w3c/dom/Node;	xml-apis:xml-apis:1.3.04	org.apache.batik.anim.dom.SVGOMMarkerElement::getParentNode()Lorg/w3c/dom/Node;	org.apache.xmlgraphics:batik-anim:1.8	2	false	false	
ar.com.fdvs.dj.domain.chart.plot.LinePlot::transform(Lar/com/fdvs/dj/domain/DynamicJasperDesign;Lnet/sf/jasperreports/engine/JRChartPlot;Ljava/lang/String;)V	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.charts.design.JRDesignLinePlot::setValueAxisLabelFont(Lnet/sf/jasperreports/engine/JRFont;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.charts.design.JRDesignLinePlot::setValueAxisLabelFont(Lnet/sf/jasperreports/engine/JRFont;)V	net.sf.jasperreports:jasperreports:6.17.0	10	false	false	
sun.reflect.GeneratedMethodAccessor27::invoke	unknownLib	public		net.sf.jasperreports:jasperreports:6.17.0	interface net.sf.jasperreports.export.XlsReportConfiguration::isIgnoreHyperlink()Ljava/lang/Boolean;	net.sf.jasperreports:jasperreports:6.17.0	2816	false	true	
org.apache.commons.beanutils.PropertyUtilsBean::invokeMethod(Ljava/lang/reflect/Method;Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;	commons-beanutils:commons-beanutils:1.7.0	public	net.sf.jasperreports.engine.design.JasperDesign::setColumnSpacing(I)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.design.JasperDesign::setColumnSpacing(I)V	net.sf.jasperreports:jasperreports:6.17.0	8	true	false	
ar.com.fdvs.dj.core.layout.ClassicLayoutManager::insertValueInHeader(Lnet/sf/jasperreports/engine/design/JRDesignBand;Lar/com/fdvs/dj/domain/entities/DJGroup;I)V	ar.com.fdvs:DynamicJasper:5.3.2	public	net.sf.jasperreports.engine.design.JRDesignBand::addElement(Lnet/sf/jasperreports/engine/design/JRDesignElement;)V	net.sf.jasperreports:jasperreports:6.17.0	net.sf.jasperreports.engine.design.JRDesignBand::addElement(Lnet/sf/jasperreports/engine/design/JRDesignElement;)V	net.sf.jasperreports:jasperreports:6.17.0	114	false	false	
org.jfree.chart.axis.CategoryAxis::drawCategoryLabels(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;Lorg/jfree/chart/axis/AxisState;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/axis/AxisState;	org.jfree:jfreechart:1.0.19	public	org.jfree.ui.RectangleAnchor::coordinates(Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleAnchor;)Ljava/awt/geom/Point2D;	org.jfree:jcommon:1.0.23	org.jfree.ui.RectangleAnchor::coordinates(Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleAnchor;)Ljava/awt/geom/Point2D;	org.jfree:jcommon:1.0.23	156	false	false	
