Caller Method	Caller Library	Interface Name	Interface Library	Callee Method	Impl. Name	Impl. Library
org.glowroot.agent.config.PluginCache::buildPluginDescriptor(Ljava/net/URL;Ljava/io/File;Ljava/util/List;)V	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT	com.fasterxml.jackson.core.ObjectCodec	com.fasterxml.jackson.core:jackson-core:2.13.0	com.fasterxml.jackson.databind.ObjectMapper::readValue(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object;	com.fasterxml.jackson.databind.ObjectMapper	com.fasterxml.jackson.core:jackson-databind:2.13.0
org.glowroot.agent.config.PluginDescriptor::readValue(Ljava/lang/String;)Lorg/glowroot/agent/config/PluginDescriptor;	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT	com.fasterxml.jackson.core.ObjectCodec	com.fasterxml.jackson.core:jackson-core:2.13.0	com.fasterxml.jackson.databind.ObjectMapper::readValue(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object;	com.fasterxml.jackson.databind.ObjectMapper	com.fasterxml.jackson.core:jackson-databind:2.13.0
org.glowroot.agent.config.PluginDescriptor::writeValue(Ljava/util/List;)Ljava/lang/String;	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT	com.fasterxml.jackson.core.ObjectCodec	com.fasterxml.jackson.core:jackson-core:2.13.0	com.fasterxml.jackson.databind.ObjectMapper::valueToTree(Ljava/lang/Object;)Lcom/fasterxml/jackson/databind/JsonNode;	com.fasterxml.jackson.databind.ObjectMapper	com.fasterxml.jackson.core:jackson-databind:2.13.0
org.glowroot.agent.config.PluginCache::create(Ljava/io/File;Z)Lorg/glowroot/agent/config/PluginCache;	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT	com.fasterxml.jackson.core.ObjectCodec	com.fasterxml.jackson.core:jackson-core:2.13.0	com.fasterxml.jackson.databind.ObjectMapper::readValue(Ljava/net/URL;Lcom/fasterxml/jackson/core/type/TypeReference;)Ljava/lang/Object;	com.fasterxml.jackson.databind.ObjectMapper	com.fasterxml.jackson.core:jackson-databind:2.13.0
