Class Name	Class Visibility	Class Library	Usage	Used In Library
sun.security.provider.NativePRNG	public	unknownLib	Class.forName	java.security
com.google.common.util.concurrent.internal.InternalFutureFailureAccess	public	com.google.guava:failureaccess:1.0.1	cast	com.google.guava:guava:31.0.1-jre
org.glowroot.wire.api.model.AgentConfigOuterClass$AgentConfig$AlertConfig$AlertCondition	private	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
com.google.protobuf.Extension	public	com.google.protobuf:protobuf-java:3.5.1	Class.forName	com.google.protobuf:protobuf-java:3.5.1
org.glowroot.common.model.MutableProfile	public	org.glowroot:glowroot-common:0.13.7-SNAPSHOT	instantiation	org.glowroot:glowroot-common2:0.13.7-SNAPSHOT
org.objectweb.asm.Label	public	org.ow2.asm:asm:7.3.1	cast	org.ow2.asm:asm-tree:7.3.1
org.objectweb.asm.FieldVisitor	public	org.ow2.asm:asm:7.3.1	subtyping	org.ow2.asm:asm-tree:7.3.1
org.glowroot.wire.api.model.TraceOuterClass$Trace$Attribute$1	default	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	com.google.protobuf:protobuf-java:3.5.1
org.glowroot.wire.api.model.AgentConfigOuterClass$AgentConfig$AlertConfig$AlertCondition	public	org.glowroot:glowroot-wire-api:0.13.7-SNAPSHOT	method call	com.google.protobuf:protobuf-java:3.5.1
ch.qos.logback.core.joran.conditional.ElseAction	public	ch.qos.logback:logback-core:1.2.3	instantiation	ch.qos.logback:logback-classic:1.2.3
org.glowroot.agent.bytecode.api.ThreadContextPlus	public	org.glowroot:glowroot-agent-bytecode-api:0.13.7-SNAPSHOT	subtyping	org.glowroot:glowroot-agent-core-unshaded:0.13.7-SNAPSHOT
com.google.protobuf.UnmodifiableLazyStringList	public	com.google.protobuf:protobuf-java:3.5.1	method call	org.glowroot:glowroot-agent-embedded-unshaded:0.13.7-SNAPSHOT
org.objectweb.asm.tree.LocalVariableNode	public	org.ow2.asm:asm-tree:7.3.1	instantiation	org.ow2.asm:asm-commons:7.3.1
java.sql.SQLClientInfoException	public	java.sql	cast	com.h2database:h2:1.3.176
