SubClass,Sub Library,Super Class/Interface,Super Class/Interface Visibility,Super Library,Count
io.restassured.internal.mapping.JsonbMapper$_serialize_closure1,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
org.apache.johnzon.core.JsonWriterFactoryImpl,org.apache.johnzon:johnzon-core:1.1.11,javax.json.JsonWriterFactory,public,jakarta.json:jakarta.json-api:1.1.6,1
io.restassured.internal.common.assertion.AssertionSupport,io.rest-assured:rest-assured-common:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.assertion.BodyMatcherGroup$_validate_closure2,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.MapCreator$ArgsAndValue,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$_getRedundantNamedPathParams_closure48,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.http.HttpResponseDecorator,io.rest-assured:rest-assured:4.4.0,org.apache.http.HttpResponse,public,org.apache.httpcomponents:httpcore:4.4.13,1
io.restassured.internal.ResponseSpecificationImpl$_body_closure1,io.rest-assured:rest-assured:4.4.0,org.codehaus.groovy.runtime.GeneratedClosure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.filter.FormAuthFilter,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.mapping.JsonbMapper$_serialize_closure1,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$_removeMergedHeadersIfNeeded_closure7,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
org.apache.johnzon.core.JsonParserFactoryImpl,org.apache.johnzon:johnzon-core:1.1.11,javax.json.stream.JsonParserFactory,public,jakarta.json:jakarta.json-api:1.1.6,1
io.restassured.assertion.StreamVerifier,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.assertion.BodyMatcherGroup,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.path.json.mapper.factory.Jackson2ObjectMapperFactory,io.rest-assured:json-path:4.4.0,io.restassured.common.mapper.factory.ObjectMapperFactory,public,io.rest-assured:rest-assured-common:4.4.0,1
io.restassured.internal.RequestSpecificationImpl$_getUnnamedPathParams_closure41,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$HamcrestAssertionClosure$_fireFailureListeners_closure4,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.RequestSpecificationImpl$_getUnnamedPathParams_closure42,io.rest-assured:rest-assured:4.4.0,groovy.lang.Closure,public,org.codehaus.groovy:groovy:3.0.8,1
io.restassured.internal.ResponseSpecificationImpl$HamcrestAssertionClosure,io.rest-assured:rest-assured:4.4.0,groovy.lang.GroovyObject,public,org.codehaus.groovy:groovy:3.0.8,1
