ClientLibrary	ClassLibrary	ClassName	ClassVisibility	Usage	Counts
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.ArrayListMultimap"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.ByFunctionOrdering"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.ImmutableList"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.ImmutableList$Builder"	"public"	"instantiation"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.ImmutableList$Builder"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.ImmutableMap"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.ImmutableMap$Builder"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.LinkedListMultimap"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.LinkedListMultimap"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Lists"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Maps"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Multimaps"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Multimaps"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Multimaps$UnmodifiableListMultimap"	"private"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.NaturalOrdering"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Ordering"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Ordering"	"public"	"subtyping"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.RegularImmutableList"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Sets"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.SingletonImmutableList"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.thoughtworks.paranamer:paranamer:2.7"	"com.thoughtworks.paranamer.CachingParanamer"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.DefaultAccessorsController"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.DefaultClassController"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.dsl.Mirror"	"public"	"instantiation"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.dsl.Mirror"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.invoke.ConstructorHandlerByConstructor"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.invoke.DefaultInvocationHandler"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.invoke.MethodHandlerByMethod"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.list.BackedMirrorList"	"public"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.list.dsl.Matcher"	"public"	"subtyping"	1
"br.com.caelum:iogi:1.0.1"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.reflect.DefaultAllReflectionHandler"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.collections.ArrayInstantiator"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.collections.ArrayInstantiator"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.collections.ListInstantiator"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.collections.ListInstantiator"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.conversion.FallbackConverter"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.conversion.StringConverter"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.Instantiator"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.MultiInstantiator"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.MultiInstantiator"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.ObjectInstantiator"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.ObjectInstantiator"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.parameters.Parameter"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.parameters.Parameter"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.parameters.Parameter"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.parameters.Parameters"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.parameters.Parameters"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.reflection.NewObject"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.reflection.NewObject"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.reflection.Target"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.reflection.Target"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.reflection.Target"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.spi.DependencyProvider"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.spi.ParameterNamesProvider"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.ExclusionStrategy"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.ExclusionStrategy"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.FieldAttributes"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.Gson"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.GsonBuilder"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.GsonBuilder"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonArray"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonDeserializer"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonDeserializer"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonObject"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonObject"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonParser"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonParser"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonPrimitive"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonPrimitive"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonSerializer"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonSerializer"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.code.gson:gson:2.2.4"	"com.google.gson.JsonSyntaxException"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Absent"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Function"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Joiner"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Objects"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Preconditions"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Preconditions"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Predicate"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Predicates"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Present"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Strings"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Supplier"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Throwables"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Throwables"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.cache.CacheBuilder"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.cache.LocalCache$LocalManualCache"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.FluentIterable"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.FluentIterable"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.FluentIterable$1"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.ForwardingList"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.ForwardingMap"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.HashMultiset"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.ImmutableList"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.ImmutableListMultimap"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Iterables"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Iterables$6"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Iterables$8"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.LinkedHashMultimap"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.LinkedListMultimap"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Lists"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Sets"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Sets$3"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.io.ByteStreams"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.io.CharStreams"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.paranamer:paranamer:2.7"	"com.thoughtworks.paranamer.AnnotationParanamer"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.paranamer:paranamer:2.7"	"com.thoughtworks.paranamer.BytecodeReadingParanamer"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.paranamer:paranamer:2.7"	"com.thoughtworks.paranamer.CachingParanamer"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.paranamer:paranamer:2.7"	"com.thoughtworks.paranamer.CachingParanamer"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.converters.Converter"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.converters.Converter"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.converters.SingleValueConverter"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.InitializationException"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.io.ExtendedHierarchicalStreamWriter"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.io.xml.CompactWriter"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.io.xml.CompactWriter"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.io.xml.PrettyPrintWriter"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.io.xml.XppReader"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.mapper.MapperWrapper"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.XStream"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.XStream$1"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"commons-fileupload:commons-fileupload:1.3.1"	"org.apache.commons.fileupload.disk.DiskFileItemFactory"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"commons-fileupload:commons-fileupload:1.3.1"	"org.apache.commons.fileupload.FileItem"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"commons-fileupload:commons-fileupload:1.3.1"	"org.apache.commons.fileupload.FileUploadBase$SizeLimitExceededException"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"commons-fileupload:commons-fileupload:1.3.1"	"org.apache.commons.fileupload.servlet.ServletFileUpload"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"commons-fileupload:commons-fileupload:1.3.1"	"org.apache.commons.fileupload.servlet.ServletFileUpload"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"commons-io:commons-io:2.2"	"org.apache.commons.io.FilenameUtils"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"commons-io:commons-io:2.2"	"org.apache.commons.io.IOUtils"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"java.security"	"java.security.PrivilegedAction"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"javax.annotation:javax.annotation-api:1.2"	"javax.annotation.Priority"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"javax.ejb:javax.ejb-api:3.2"	"javax.ejb.ApplicationException"	"public"	"annotation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.enterprise:cdi-api:1.1"	"javax.enterprise.context.ApplicationScoped"	"public"	"annotation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.enterprise:cdi-api:1.1"	"javax.enterprise.context.Dependent"	"public"	"annotation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.enterprise:cdi-api:1.1"	"javax.enterprise.context.RequestScoped"	"public"	"annotation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.enterprise:cdi-api:1.1"	"javax.enterprise.inject.Alternative"	"public"	"annotation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.enterprise:cdi-api:1.1"	"javax.enterprise.inject.Instance"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"javax.enterprise:cdi-api:1.1"	"javax.enterprise.inject.Stereotype"	"public"	"annotation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.enterprise:cdi-api:1.1"	"javax.enterprise.inject.Vetoed"	"public"	"annotation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.inject:javax.inject:1"	"javax.inject.Qualifier"	"public"	"annotation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.Filter"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.http.HttpServletRequest"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.http.HttpServletRequest"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.http.HttpServletRequestWrapper"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.http.HttpServletResponse"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.http.HttpServletResponse"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.http.HttpServletResponseWrapper"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.ServletContext"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:javax.servlet-api:3.1.0"	"javax.servlet.ServletException"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:jstl:1.2"	"javax.servlet.jsp.jstl.core.Config"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"javax.servlet:jstl:1.2"	"javax.servlet.jsp.jstl.fmt.LocalizationContext"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"javax.validation:validation-api:1.1.0.Final"	"javax.validation.ConstraintViolation"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"javax.validation:validation-api:1.1.0.Final"	"javax.validation.MessageInterpolator$Context"	"public"	"subtyping"	1
"br.com.caelum:vraptor:4.2.2"	"javax.validation:validation-api:1.1.0.Final"	"javax.validation.Path$Node"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"javax.validation:validation-api:1.1.0.Final"	"javax.validation.Path$ParameterNode"	"public"	"cast"	1
"br.com.caelum:vraptor:4.2.2"	"javax.xml.bind"	"javax.xml.bind.DatatypeConverter"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.DefaultAccessorsController"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.DefaultClassController"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.dsl.Mirror"	"public"	"instantiation"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.dsl.Mirror"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.exception.ReflectionProviderException"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.invoke.DefaultInvocationHandler"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.invoke.MethodHandlerByMethod"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.invoke.MethodHandlerByName"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.reflect.DefaultAllReflectionHandler"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.reflect.DefaultMethodReflector"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"net.vidageek:mirror:1.6.1"	"net.vidageek.mirror.reflect.DefaultReflectionHandler"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.hibernate:hibernate-validator:5.1.0.Final"	"org.hibernate.validator.internal.engine.ConstraintViolationImpl"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.hibernate:hibernate-validator:5.1.0.Final"	"org.hibernate.validator.internal.engine.path.NodeImpl"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.hibernate:hibernate-validator:5.1.0.Final"	"org.hibernate.validator.internal.engine.path.PathImpl"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.hibernate:hibernate-validator:5.1.0.Final"	"org.hibernate.validator.internal.engine.ValidatorFactoryImpl"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.hibernate:hibernate-validator:5.1.0.Final"	"org.hibernate.validator.internal.engine.ValidatorImpl"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.hibernate:hibernate-validator:5.1.0.Final"	"org.hibernate.validator.internal.metadata.descriptor.BeanDescriptorImpl"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.hibernate:hibernate-validator:5.1.0.Final"	"org.hibernate.validator.internal.metadata.descriptor.ExecutableDescriptorImpl"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.hibernate:hibernate-validator:5.1.0.Final"	"org.hibernate.validator.messageinterpolation.ResourceBundleMessageInterpolator"	"public"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.javassist:javassist:3.18.1-GA"	"javassist.ClassPool"	"public"	"method call"	1
