Class Name,Class Visibility,Class Library,Usage,Used In Library
com.google.gson.Gson,public,com.google.code.gson:gson:2.8.0,instantiation,io.searchbox:jest-common:6.3.1
com.google.common.collect.RegularImmutableList,default,com.google.guava:guava:21.0,method call,io.searchbox:jest-common:6.3.1
com.google.gson.JsonArray,public,com.google.code.gson:gson:2.8.0,method call,io.searchbox:jest-common:6.3.1
com.google.common.io.CharStreams,public,com.google.guava:guava:21.0,method call,io.searchbox:jest-common:6.3.1
org.apache.log4j.spi.ThrowableInformation,public,log4j:log4j:1.2.17,instantiation,org.slf4j:slf4j-log4j12:1.7.25
sun.misc.Unsafe,public,unknownLib,Class.forName,com.google.code.gson:gson:2.8.0
com.google.common.util.concurrent.AbstractScheduledService,public,com.google.guava:guava:21.0,subtyping,io.searchbox:jest-common:6.3.1
org.slf4j.helpers.MarkerIgnoringBase,public,org.slf4j:slf4j-api:1.7.25,subtyping,org.slf4j:slf4j-log4j12:1.7.25
java.lang.Thread,public,unknownLib,Class.forName,log4j:log4j:1.2.17
org.apache.log4j.spi.LoggingEvent,public,log4j:log4j:1.2.17,instantiation,org.slf4j:slf4j-log4j12:1.7.25
