ClientLibrary	ClassLibrary	ClassName	ClassVisibility	Usage	Counts
"br.com.caelum:iogi:1.0.1"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.iogi.ArrayAdapter"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.iogi.NullDecorator"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.iogi.RequestAttributeInstantiator"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.iogi.VRaptorInstantiator$DependencyInstantiator"	"private"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.iogi.VRaptorInstantiator$VRaptorTypeConverter"	"private"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.ByFunctionOrdering"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.LinkedListMultimap"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Maps"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Multimaps"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Multimaps$UnmodifiableListMultimap"	"private"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.NaturalOrdering"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.Ordering"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.RegularImmutableList"	"default"	"method call"	1
"br.com.caelum:iogi:1.0.1"	"com.google.guava:guava:15.0"	"com.google.common.collect.SingletonImmutableList"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Absent"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Preconditions"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Present"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.base.Throwables"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.cache.LocalCache$LocalManualCache"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.FluentIterable"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.FluentIterable$1"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Iterables$6"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Iterables$8"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.google.guava:guava:15.0"	"com.google.common.collect.Sets$3"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"com.thoughtworks.xstream:xstream:1.4.7"	"com.thoughtworks.xstream.XStream$1"	"default"	"method call"	1
"br.com.caelum:vraptor:4.2.2"	"org.javassist:javassist:3.18.1-GA"	"javassist.CtNewClass"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.collections.ParametersByIndex$1"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.reflection.Constructors$1"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.util.IogiCollections$1$1"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.iogi.ArrayAdapter$1"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.route.DefaultRouter$3"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.route.DefaultRouter$4"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.http.route.DefaultRouter$5"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.interceptor.CustomAcceptsVerifier$1"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.interceptor.StepInvoker$1"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.interceptor.StepInvoker$2"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.validator.MessageList$1"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.validator.MessageList$2"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.validator.MessageList$3"	"default"	"method call"	1
"com.google.guava:guava:15.0"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.view.DefaultAcceptHeaderToFormat$2"	"default"	"method call"	1
"com.thoughtworks.xstream:xstream:1.4.7"	"javax.xml.datatype"	"javax.xml.datatype.DatatypeFactory"	"default"	"method call"	1
"javax.enterprise:cdi-api:1.1"	"org.hibernate:hibernate-validator-cdi:5.1.0.Final"	"org.hibernate.validator.internal.cdi.ValidationExtension$1"	"default"	"method call"	1
"javax.enterprise:cdi-api:1.1"	"org.hibernate:hibernate-validator-cdi:5.1.0.Final"	"org.hibernate.validator.internal.cdi.ValidationExtension$2"	"default"	"method call"	1
"net.vidageek:mirror:1.6.1"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.reflection.NewObject$JavaSetter$1"	"default"	"method call"	1
"net.vidageek:mirror:1.6.1"	"br.com.caelum:iogi:1.0.1"	"br.com.caelum.iogi.reflection.NewObject$ScalaSetter$1"	"default"	"method call"	1
"net.vidageek:mirror:1.6.1"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.interceptor.VoidReturn"	"default"	"method call"	1
"net.vidageek:mirror:1.6.1"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.proxy.JavassistProxifier$MethodInvocationAdapter"	"private"	"method call"	1
"org.hibernate:hibernate-validator-cdi:5.1.0.Final"	"javax.validation:validation-api:1.1.0.Final"	"javax.validation.Validation$GenericBootstrapImpl"	"private"	"method call"	1
"org.hibernate:hibernate-validator:5.1.0.Final"	"javax.validation:validation-api:1.1.0.Final"	"javax.validation.Validation$DefaultValidationProviderResolver"	"private"	"method call"	1
"org.hibernate:hibernate-validator:5.1.0.Final"	"javax.validation:validation-api:1.1.0.Final"	"javax.validation.Validation$GenericBootstrapImpl"	"private"	"method call"	1
"org.hibernate:hibernate-validator:5.1.0.Final"	"org.jboss.logging:jboss-logging:3.1.3.GA"	"org.jboss.logging.JDKLogger"	"default"	"method call"	1
"org.javassist:javassist:3.18.1-GA"	"br.com.caelum:vraptor:4.2.2"	"br.com.caelum.vraptor.proxy.JavassistProxifier$1"	"default"	"method call"	1
"org.jboss.weld:weld-core-impl:2.1.2.Final"	"org.jboss.logging:jboss-logging:3.1.3.GA"	"org.jboss.logging.JDKLogger"	"default"	"method call"	1
"ch.qos.logback:logback-classic:1.2.5"	"ch.qos.logback:logback-core:1.2.5"	"ch.qos.logback.core.util.CloseUtil"	"default"	"method call"	2
"ch.qos.logback:logback-core:1.2.5"	"ch.qos.logback:logback-classic:1.2.5"	"ch.qos.logback.classic.net.server.RemoteAppenderServerListener"	"default"	"method call"	1
"ch.qos.logback:logback-core:1.2.5"	"ch.qos.logback:logback-classic:1.2.5"	"ch.qos.logback.classic.net.server.RemoteAppenderServerRunner"	"default"	"method call"	1
"ch.qos.logback:logback-core:1.2.5"	"ch.qos.logback:logback-classic:1.2.5"	"ch.qos.logback.classic.net.server.RemoteAppenderStreamClient"	"default"	"method call"	1
"ch.qos.logback:logback-core:1.2.5"	"java.security"	"java.security.AccessController"	"default"	"method call"	34
"javax.xml.xpath"	"java.security"	"java.security.AccessController"	"default"	"method call"	1
"org.codehaus.groovy.transform"	"org.codehaus.groovy:groovy:2.4.0"	"org.codehaus.groovy.transform.ASTTransformationVisitor"	"default"	"method call"	1
"org.jsoup:jsoup:1.14.1"	"cn.wanghaomiao:JsoupXpath:2.5.0"	"org.seimicrawler.xpath.core.node.Text$1"	"default"	"method call"	1
"com.alibaba:druid:1.2.5"	"java.security"	"java.security.KeyPairGenerator$Delegate"	"private"	"method call"	1
"commons-logging:commons-logging:1.2"	"org.slf4j:jcl-over-slf4j:1.7.21"	"org.apache.commons.logging.LogFactory"	"default"	"method call"	1
"org.apache.logging.log4j:log4j-core:2.13.2"	"org.apache.logging.log4j:log4j-api:2.13.2"	"org.apache.logging.log4j.util.LoaderUtil"	"private"	"method call"	1
"org.apache.logging.log4j:log4j-core:2.13.2"	"org.apache.logging.log4j:log4j-api:2.13.2"	"org.apache.logging.log4j.util.PropertiesUtil"	"private"	"method call"	1
"org.apache.logging.log4j:log4j-core:2.13.2"	"org.apache.logging.log4j:log4j-api:2.13.2"	"org.apache.logging.log4j.util.Strings"	"private"	"method call"	1
"org.hibernate:hibernate-core:5.1.0.Final"	"org.jboss.logging:jboss-logging:3.3.0.Final"	"org.jboss.logging.Log4j2Logger"	"default"	"method call"	1
"org.hibernate.common:hibernate-commons-annotations:5.0.1.Final"	"org.jboss.logging:jboss-logging:3.3.0.Final"	"org.jboss.logging.Log4j2Logger"	"default"	"method call"	1
"org.jboss.logging:jboss-logging:3.3.0.Final"	"org.apache.logging.log4j:log4j-api:2.13.2"	"org.apache.logging.log4j.LogManager"	"default"	"method call"	1
"org.springframework:spring-aop:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor$1"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.beans.BeanWrapperImpl"	"private"	"method call"	1
"org.springframework:spring-beans:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.beans.GenericTypeAwarePropertyDescriptor"	"default"	"cast"	1
"org.springframework:spring-beans:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.beans.GenericTypeAwarePropertyDescriptor"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.beans.TypeConverterDelegate"	"default"	"method call"	1
"org.springframework:spring-context:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.util.ObjectUtils"	"private"	"method call"	1
"org.springframework:spring-core:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.util.ClassUtils"	"default"	"method call"	1
"org.springframework:spring-core:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.util.ObjectUtils"	"protected"	"method call"	1
"org.springframework:spring-core:4.3.20.RELEASE"	"org.springframework:spring:2.5.6.SEC03"	"org.springframework.util.ReflectionUtils"	"default"	"method call"	1
"org.springframework:spring-expression:4.3.20.RELEASE"	"org.springframework:spring-context:4.3.20.RELEASE"	"org.springframework.context.expression.StandardBeanExpressionResolver$1"	"default"	"method call"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-aop:4.3.20.RELEASE"	"org.springframework.aop.config.AopNamespaceUtils"	"private"	"method call"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-context:4.3.20.RELEASE"	"org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerRetriever"	"private"	"cast"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-context:4.3.20.RELEASE"	"org.springframework.context.support.ApplicationListenerDetector"	"default"	"method call"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-core:4.3.20.RELEASE"	"org.springframework.core.annotation.AnnotationUtils$DefaultValueHolder"	"private"	"cast"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-core:4.3.20.RELEASE"	"org.springframework.core.ResolvableType$1"	"default"	"method call"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-core:4.3.20.RELEASE"	"org.springframework.core.SerializableTypeWrapper$MethodInvokeTypeProvider"	"default"	"method call"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-core:4.3.20.RELEASE"	"org.springframework.util.AntPathMatcher$AntPathStringMatcher"	"protected"	"cast"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-core:4.3.20.RELEASE"	"org.springframework.util.Assert"	"default"	"method call"	1
"org.springframework:spring:2.5.6.SEC03"	"org.springframework:spring-jdbc:4.3.20.RELEASE"	"org.springframework.jdbc.datasource.DataSourceTransactionManager$DataSourceTransactionObject"	"private"	"cast"	1
"com.alibaba:fastjson:1.2.76"	"com.squareup.okhttp3:okhttp:3.6.0"	"okhttp3.RequestBody"	"default"	"method call"	1
"com.alibaba:fastjson:1.2.76"	"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework.beans.GenericTypeAwarePropertyDescriptor"	"default"	"method call"	1
"com.alibaba:fastjson:1.2.76"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.core.ResolvableType"	"private"	"method call"	1
"com.alibaba:fastjson:1.2.76"	"org.springframework:spring-web:4.3.7.RELEASE"	"org.springframework.http.server.ServletServerHttpResponse$ServletResponseHttpHeaders"	"private"	"method call"	1
"com.alibaba:fastjson:1.2.76"	"org.springframework:spring-web:4.3.7.RELEASE"	"org.springframework.web.method.HandlerMethod$ReturnValueMethodParameter"	"private"	"method call"	1
"com.alibaba:fastjson:1.2.76"	"org.springframework:spring-webmvc:4.3.7.RELEASE"	"org.springframework.web.servlet.mvc.method.annotation.AbstractMessageConverterMethodArgumentResolver$EmptyBodyCheckingHttpInputMessage"	"private"	"method call"	1
"com.alibaba:fastjson:1.2.76"	"org.springframework:spring-webmvc:4.3.7.RELEASE"	"org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod$ConcurrentResultMethodParameter"	"private"	"method call"	1
"com.alibaba:fastjson:1.2.76"	"xerces:xercesImpl:2.8.1"	"org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl"	"default"	"method call"	1
"javax.ws.rs:javax.ws.rs-api:2.0.1"	"org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2"	"org.apache.cxf.jaxrs.impl.ResponseImpl$1"	"default"	"method call"	1
"org.apache.cxf:cxf-core:3.1.2"	"org.apache.cxf:cxf-rt-transports-http:3.1.2"	"org.apache.cxf.transport.http.AbstractHTTPDestination$1"	"default"	"method call"	1
"org.apache.cxf:cxf-core:3.1.2"	"org.apache.cxf:cxf-rt-transports-http:3.1.2"	"org.apache.cxf.transport.http.AbstractHTTPDestination$WrappedOutputStream"	"private"	"method call"	1
"org.apache.cxf:cxf-core:3.1.2"	"org.apache.cxf:cxf-rt-transports-http:3.1.2"	"org.apache.cxf.transport.http.URLConnectionHTTPConduit$URLConnectionWrappedOutputStream"	"default"	"method call"	1
"org.apache.cxf:cxf-core:3.1.2"	"org.springframework:spring-aop:4.3.7.RELEASE"	"org.springframework.aop.support.AopUtils"	"default"	"method call"	1
"org.apache.cxf:cxf-core:3.1.2"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.ClassUtils"	"default"	"method call"	1
"org.apache.cxf:cxf-core:3.1.2"	"xml-apis:xml-apis:1.0.b2"	"javax.xml.parsers.DocumentBuilderFactory"	"default"	"method call"	1
"org.apache.cxf:cxf-rt-frontend-jaxrs:3.1.2"	"javax.ws.rs:javax.ws.rs-api:2.0.1"	"javax.ws.rs.core.Response$Status"	"default"	"method call"	1
"org.apache.cxf:cxf-rt-transports-http:3.1.2"	"org.apache.cxf:cxf-core:3.1.2"	"org.apache.cxf.common.util.PropertyUtils"	"protected"	"method call"	1
"org.apache.cxf:cxf-rt-transports-http:3.1.2"	"org.apache.cxf:cxf-core:3.1.2"	"org.apache.cxf.helpers.HttpHeaderHelper"	"protected"	"method call"	1
"org.apache.cxf:cxf-rt-transports-http:3.1.2"	"org.apache.cxf:cxf-core:3.1.2"	"org.apache.cxf.message.MessageUtils"	"protected"	"method call"	1
"org.apache.cxf:cxf-rt-transports-http:3.1.2"	"org.apache.cxf:cxf-core:3.1.2"	"org.apache.cxf.transport.AbstractDestination$AbstractBackChannelConduit"	"protected"	"subtyping"	1
"org.apache.cxf:cxf-rt-transports-http:3.1.2"	"org.apache.cxf:cxf-core:3.1.2"	"org.apache.cxf.ws.addressing.ContextUtils"	"default"	"method call"	1
"org.glassfish.hk2:hk2-api:2.5.0-b05"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.internal.inject.ContextInjectionResolver$Binder$1"	"default"	"method call"	1
"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.glassfish.hk2:hk2-api:2.5.0-b05"	"org.glassfish.hk2.internal.ActiveDescriptorBuilderImpl$BuiltActiveDescriptor"	"private"	"method call"	1
"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.internal.inject.ContextInjectionResolver$RequiredTypeOverridingInjectee"	"private"	"method call"	1
"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.internal.inject.ReferencingFactory$EmptyReferenceFactory"	"private"	"method call"	1
"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.process.internal.ExecutorProviders$ScheduledExecutorServiceFactory"	"private"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.PerLocatorUtilities$1"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.PerLocatorUtilities$2"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.PerLocatorUtilities$3"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.ServiceLocatorImpl$12"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.ServiceLocatorImpl$3"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.ServiceLocatorImpl$4"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.ServiceLocatorImpl$8"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.ServiceLocatorImpl$9"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.hk2:hk2-locator:2.5.0-b05"	"org.jvnet.hk2.internal.SingletonContext$1"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.internal.inject.ContextInjectionResolver$1"	"default"	"method call"	1
"org.glassfish.hk2:hk2-utils:2.5.0-b05"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.internal.inject.ContextInjectionResolver$3"	"default"	"method call"	1
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.internal.inject.Providers$2"	"default"	"method call"	1
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.message.internal.HeaderUtils$1"	"default"	"method call"	1
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.message.internal.HeaderUtils$2"	"default"	"method call"	1
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.model.ContractProvider$Builder$1"	"default"	"method call"	1
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.model.internal.CommonConfig$1"	"default"	"method call"	1
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.model.internal.CommonConfig$3"	"default"	"method call"	1
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.model.internal.ComponentBag$6"	"default"	"method call"	1
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.model.internal.ComponentBag$7"	"default"	"method call"	1
"org.glassfish.jersey.core:jersey-common:2.23.2"	"javax.ws.rs:javax.ws.rs-api:2.0.1"	"javax.ws.rs.core.MediaType"	"default"	"method call"	1
"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.hk2:hk2-api:2.5.0-b05"	"org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$ClassBasedBindingBuilder"	"private"	"method call"	1
"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.hk2:hk2-api:2.5.0-b05"	"org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$FactoryInstanceBasedBindingBuilder"	"private"	"method call"	1
"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.hk2:hk2-api:2.5.0-b05"	"org.glassfish.hk2.utilities.binding.AbstractBindingBuilder$InstanceBasedBindingBuilder"	"private"	"method call"	1
"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"jersey.repackaged.com.google.common.base.Preconditions"	"default"	"method call"	1
"org.glassfish.jersey.core:jersey-common:2.23.2"	"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.23.2"	"jersey.repackaged.com.google.common.base.Predicates$ObjectPredicate$1"	"default"	"method call"	1
"org.springframework:spring-aop:4.3.7.RELEASE"	"org.springframework:spring-context:4.3.7.RELEASE"	"org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader$ConfigurationClassBeanDefinition"	"private"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-context:4.3.7.RELEASE"	"org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader$ConfigurationClassBeanDefinition"	"private"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-context:4.3.7.RELEASE"	"org.springframework.context.annotation.ConfigurationClassEnhancer$BeanMethodInterceptor"	"private"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-context:4.3.7.RELEASE"	"org.springframework.context.support.AbstractApplicationContext$1"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-context:4.3.7.RELEASE"	"org.springframework.context.support.ApplicationListenerDetector"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.core.BridgeMethodResolver"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.core.CollectionFactory"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.core.convert.TypeDescriptor"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.core.GenericTypeResolver"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.core.MethodParameter"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.core.ResolvableType"	"private"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.core.ResolvableType$1"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.Assert"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.ClassUtils"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.CollectionUtils"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.MethodInvoker"	"private"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.ObjectUtils"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.ReflectionUtils"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.ReflectionUtils"	"private"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-core:4.3.7.RELEASE"	"org.springframework.util.StringUtils"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-webmvc:4.3.7.RELEASE"	"org.springframework.web.servlet.config.AnnotationDrivenBeanDefinitionParser"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-webmvc:4.3.7.RELEASE"	"org.springframework.web.servlet.config.AnnotationDrivenBeanDefinitionParser$CompositeUriComponentsContributorFactoryBean"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-webmvc:4.3.7.RELEASE"	"org.springframework.web.servlet.config.DefaultServletHandlerBeanDefinitionParser"	"default"	"method call"	1
"org.springframework:spring-beans:4.3.7.RELEASE"	"org.springframework:spring-webmvc:4.3.7.RELEASE"	"org.springframework.web.servlet.HttpServletBean$ServletConfigPropertyValues"	"private"	"method call"	1
