Class Name	Class Visibility	Class Library	Usage	Used In Library
java.io.BufferedReader	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.util.regex.Pattern	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
org.codehaus.groovy.runtime.typehandling.DefaultTypeTransformation	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.InputStream	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
org.codehaus.groovy.runtime.callsite.PojoMetaMethodSite	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
org.codehaus.groovy.runtime.GStringImpl	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.lang.Double	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.util.Deque	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.util.Random	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.lang.AutoCloseable	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.util.Timer	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.util.Locale	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.ObjectInputStream	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.OutputStream	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
org.codehaus.groovy.runtime.ArrayUtil	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.PrintStream	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.util.Iterator	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.Writer	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
groovy.lang.GroovyObject	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
org.codehaus.groovy.runtime.typehandling.ShortTypeHandling	public	org.codehaus.groovy:groovy:3.0.8	method call	io.rest-assured:rest-assured-common:4.4.0
org.codehaus.groovy.runtime.callsite.AbstractCallSite	public	org.codehaus.groovy:groovy:3.0.8	method call	io.rest-assured:rest-assured-common:4.4.0
org.codehaus.groovy.runtime.ScriptBytecodeAdapter	public	org.codehaus.groovy:groovy:3.0.8	method call	io.rest-assured:rest-assured-common:4.4.0
java.lang.ClassLoader	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
groovy.lang.Writable	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.Closeable	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.lang.Class	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
groovy.lang.MetaProperty	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.util.SortedMap	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.net.Socket	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.lang.Integer	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.DataInputStream	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.util.SortedSet	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.net.URI	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.net.URL	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
groovy.lang.SpreadMap	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.lang.Iterable	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
org.codehaus.groovy.runtime.typehandling.DefaultTypeTransformation	public	org.codehaus.groovy:groovy:3.0.8	method call	io.rest-assured:rest-assured-common:4.4.0
java.util.AbstractCollection	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
groovy.lang.Closure	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.Reader	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.lang.Short	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.lang.Boolean	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.lang.Process	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
java.io.BufferedInputStream	public	unknownLib	Class.forName	org.codehaus.groovy:groovy:3.0.8
org.codehaus.groovy.runtime.GStringImpl	public	org.codehaus.groovy:groovy:3.0.8	instantiation	io.rest-assured:rest-assured-common:4.4.0
groovy.lang.IntRange	public	org.codehaus.groovy:groovy:3.0.8	Class.forName	org.codehaus.groovy:groovy:3.0.8
