Library Name	No. of Public/Protected Methods	No. of Methods Called By Tests	Classes
unknownLib	0	0	 
com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru:1.4.2	316	0	com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$WeightedValue:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$CounterCell:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ReservationNode:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$SerializationProxy:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$LongByLongToLong:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$EntrySetView:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$KeyIterator:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ObjectToLong:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$BaseIterator:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$EntryIterator:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ConcurrentHashMapSpliterator:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ValueSpliterator:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ObjectToInt:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$AddTask:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$ValueIterator:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$KeySpliterator:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$Builder:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$DrainStatus$1:com.googlecode.concurrentlinkedhashmap.Weighers:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ValueIterator:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$DrainStatus$2:com.googlecode.concurrentlinkedhashmap.EntryWeigher:com.googlecode.concurrentlinkedhashmap.Weighers$SetWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$DoubleByDoubleToDouble:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$TreeNode:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$DrainStatus$3:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$EntryIterator:com.googlecode.concurrentlinkedhashmap.Weigher:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ObjectToDouble:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$UpdateTask:com.googlecode.concurrentlinkedhashmap.Weighers$EntryWeigherView:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ObjectByObjectToInt:com.googlecode.concurrentlinkedhashmap.Weighers$MapWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$BoundedEntryWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$Node:com.googlecode.concurrentlinkedhashmap.LinkedDeque$AbstractLinkedIterator:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$BiFun:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$Action:com.googlecode.concurrentlinkedhashmap.Weighers$IterableWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$DiscardingListener:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$CounterHashCode:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$KeyIterator:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$KeySetView:com.googlecode.concurrentlinkedhashmap.Linked:com.googlecode.concurrentlinkedhashmap.LinkedDeque:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$Traverser:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$TreeBin:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$Fun:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$MapEntry:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ObjectByObjectToDouble:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8:com.googlecode.concurrentlinkedhashmap.Weighers$ByteArrayWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$KeySet:com.googlecode.concurrentlinkedhashmap.Weighers$CollectionWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$BiAction:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$Values:com.googlecode.concurrentlinkedhashmap.Weighers$SingletonEntryWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$IntByIntToInt:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$RemovalTask:com.googlecode.concurrentlinkedhashmap.LinkedDeque$2:com.googlecode.concurrentlinkedhashmap.LinkedDeque$1:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$EntrySet:com.googlecode.concurrentlinkedhashmap.EvictionListener:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$EntrySpliterator:com.googlecode.concurrentlinkedhashmap.Weighers$SingletonWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$WriteThroughEntry:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ForwardingNode:com.googlecode.concurrentlinkedhashmap.Weighers$ListWeigher:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ObjectByObjectToLong:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$Segment:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$1:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$CollectionView:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$1:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$DiscardingQueue:com.googlecode.concurrentlinkedhashmap.ConcurrentLinkedHashMap$DrainStatus:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$ValuesView:com.googlecode.concurrentlinkedhashmap.ConcurrentHashMapV8$Node
cglib:cglib:3.2.4	936	0	net.sf.cglib.transform.impl.AddInitTransformer$1:net.sf.cglib.core.EmitUtils$ArrayDelimiters:net.sf.cglib.core.Transformer:net.sf.cglib.reflect.MethodDelegate$Generator:net.sf.cglib.beans.BeanGenerator:net.sf.cglib.proxy.BridgeMethodResolver$BridgedFinder$1:net.sf.cglib.util.ParallelSorter$ObjectComparer:net.sf.cglib.core.internal.Function:net.sf.cglib.transform.ClassTransformerFactory:net.sf.cglib.reflect.ConstructorDelegate$ConstructorKey:net.sf.cglib.reflect.MethodDelegate:net.sf.cglib.proxy.Proxy$1:net.sf.cglib.transform.AbstractProcessTask:net.sf.cglib.transform.impl.AddDelegateTransformer$1:net.sf.cglib.core.TinyBitSet:net.sf.cglib.beans.FixedKeySet:net.sf.cglib.core.KeyFactory$Generator:net.sf.cglib.proxy.CallbackFilter:net.sf.cglib.transform.FieldVisitorTee:net.sf.cglib.core.HashCodeCustomizer:net.sf.cglib.proxy.Mixin$Generator:net.sf.cglib.util.StringSwitcher$Generator:net.sf.cglib.transform.ClassFilterTransformer:net.sf.cglib.transform.impl.InterceptFieldTransformer$1:net.sf.cglib.transform.AbstractClassTransformer:net.sf.cglib.reflect.FastMember:net.sf.cglib.core.LocalVariablesSorter$1:net.sf.cglib.core.CodeEmitter$State:net.sf.cglib.util.ParallelSorter$ComparatorComparer:net.sf.cglib.core.DuplicatesPredicate:net.sf.cglib.proxy.Factory:net.sf.cglib.core.LocalVariablesSorter$State:net.sf.cglib.core.Constants:net.sf.cglib.util.ParallelSorter$Generator:net.sf.cglib.core.ClassesKey$Key:net.sf.cglib.core.AbstractClassGenerator:net.sf.cglib.transform.ClassTransformerTee:net.sf.cglib.proxy.Enhancer$6:net.sf.cglib.proxy.Enhancer$5:net.sf.cglib.beans.BeanMap$Generator:net.sf.cglib.proxy.Enhancer$2:net.sf.cglib.proxy.Enhancer$1:net.sf.cglib.proxy.Enhancer$4:net.sf.cglib.proxy.Enhancer$3:net.sf.cglib.reflect.FastConstructor:net.sf.cglib.beans.BulkBean:net.sf.cglib.transform.AbstractClassLoader:net.sf.cglib.proxy.MethodInterceptorGenerator:net.sf.cglib.transform.impl.UndeclaredThrowableStrategy$1:net.sf.cglib.core.Converter:net.sf.cglib.core.WeakCacheKey:net.sf.cglib.proxy.DispatcherGenerator:net.sf.cglib.core.ClassGenerator:net.sf.cglib.transform.impl.AddPropertyTransformer:net.sf.cglib.proxy.InvocationHandlerGenerator:net.sf.cglib.util.StringSwitcher$StringSwitcherKey:net.sf.cglib.core.ReflectUtils$4:net.sf.cglib.proxy.CallbackGenerator:net.sf.cglib.core.ClassNameReader$EarlyExitException:net.sf.cglib.proxy.MethodInterceptorGenerator$1:net.sf.cglib.proxy.MethodInterceptorGenerator$2:net.sf.cglib.core.ReflectUtils$1:net.sf.cglib.util.ParallelSorter$IntComparer:net.sf.cglib.core.ReflectUtils$2:net.sf.cglib.transform.impl.UndeclaredThrowableStrategy:net.sf.cglib.core.ReflectUtils$3:net.sf.cglib.util.ParallelSorter$ByteComparer:net.sf.cglib.transform.ClassVisitorTee:net.sf.cglib.util.ParallelSorter$DoubleComparer:net.sf.cglib.core.ReflectUtils:net.sf.cglib.core.VisibilityPredicate:net.sf.cglib.transform.TransformingClassLoader:net.sf.cglib.util.StringSwitcher$Generator$1:net.sf.cglib.transform.impl.AccessFieldTransformer:net.sf.cglib.core.ObjectSwitchCallback:net.sf.cglib.core.LocalVariablesSorter:net.sf.cglib.util.ParallelSorter:net.sf.cglib.reflect.FastClassEmitter:net.sf.cglib.transform.impl.FieldProviderTransformer$2:net.sf.cglib.transform.impl.FieldProviderTransformer$1:net.sf.cglib.transform.impl.FieldProviderTransformer$4:net.sf.cglib.transform.impl.FieldProviderTransformer$3:net.sf.cglib.core.DefaultGeneratorStrategy:net.sf.cglib.reflect.FastClassEmitter$GetIndexCallback:net.sf.cglib.reflect.ConstructorDelegate$Generator:net.sf.cglib.core.DebuggingClassWriter$1:net.sf.cglib.proxy.Dispatcher:net.sf.cglib.beans.BeanMapEmitter:net.sf.cglib.transform.ClassReaderGenerator:net.sf.cglib.beans.BeanMap$Generator$BeanMapKey:net.sf.cglib.proxy.Callback:net.sf.cglib.proxy.MethodProxy$FastClassInfo:net.sf.cglib.proxy.MethodInterceptor:net.sf.cglib.proxy.LazyLoaderGenerator:net.sf.cglib.reflect.ConstructorDelegate:net.sf.cglib.core.KeyFactory$2:net.sf.cglib.transform.MethodVisitorTee:net.sf.cglib.core.KeyFactory$1:net.sf.cglib.core.KeyFactory$4:net.sf.cglib.core.KeyFactory$3:net.sf.cglib.core.EmitUtils$5:net.sf.cglib.core.ClassInfo:net.sf.cglib.core.EmitUtils$4:net.sf.cglib.core.EmitUtils$3:net.sf.cglib.core.EmitUtils$2:net.sf.cglib.core.RejectModifierPredicate:net.sf.cglib.transform.impl.AddStaticInitTransformer:net.sf.cglib.proxy.NoOpGenerator:net.sf.cglib.core.EmitUtils$1:net.sf.cglib.core.ClassEmitter$2:net.sf.cglib.core.ClassEmitter$3:net.sf.cglib.proxy.BridgeMethodResolver:net.sf.cglib.core.EmitUtils$9:net.sf.cglib.core.ClassEmitter$1:net.sf.cglib.core.EmitUtils$8:net.sf.cglib.core.EmitUtils$7:net.sf.cglib.transform.impl.InterceptFieldEnabled:net.sf.cglib.proxy.MethodProxy:net.sf.cglib.core.EmitUtils$6:net.sf.cglib.core.CodeEmitter:net.sf.cglib.proxy.Enhancer$EnhancerKey:net.sf.cglib.core.Predicate:net.sf.cglib.transform.impl.InterceptFieldTransformer:net.sf.cglib.transform.impl.AddInitTransformer:net.sf.cglib.core.ClassEmitter:net.sf.cglib.core.ClassNameReader:net.sf.cglib.core.ProcessSwitchCallback:net.sf.cglib.proxy.Mixin$Route:net.sf.cglib.proxy.Proxy:net.sf.cglib.transform.impl.AddDelegateTransformer:net.sf.cglib.core.ClassNameReader$1:net.sf.cglib.beans.BeanCopier$BeanCopierKey:net.sf.cglib.proxy.Enhancer$EnhancerFactoryData:net.sf.cglib.core.Local:net.sf.cglib.proxy.Proxy$ProxyImpl:net.sf.cglib.reflect.FastClassEmitter$4:net.sf.cglib.reflect.FastClassEmitter$2:net.sf.cglib.core.AbstractClassGenerator$ClassLoaderData$1:net.sf.cglib.reflect.FastClassEmitter$3:net.sf.cglib.core.AbstractClassGenerator$ClassLoaderData$2:net.sf.cglib.core.AbstractClassGenerator$ClassLoaderData$3:net.sf.cglib.reflect.FastClassEmitter$1:net.sf.cglib.beans.BulkBean$Generator:net.sf.cglib.beans.BeanMap:net.sf.cglib.core.AbstractClassGenerator$ClassLoaderData:net.sf.cglib.core.DefaultNamingPolicy:net.sf.cglib.transform.TransformingClassGenerator:net.sf.cglib.core.AbstractClassGenerator$Source:net.sf.cglib.util.ParallelSorter$FloatComparer:net.sf.cglib.transform.ClassEmitterTransformer:net.sf.cglib.core.ClassEmitter$FieldInfo:net.sf.cglib.core.DebuggingClassWriter:net.sf.cglib.transform.impl.UndeclaredThrowableTransformer$1:net.sf.cglib.proxy.Mixin$MixinKey:net.sf.cglib.transform.MethodFilter:net.sf.cglib.core.MethodWrapper:net.sf.cglib.proxy.CallbackHelper:net.sf.cglib.transform.ClassTransformerChain:net.sf.cglib.transform.impl.InterceptFieldCallback:net.sf.cglib.proxy.InvocationHandler:net.sf.cglib.core.Customizer:net.sf.cglib.beans.BulkBeanEmitter:net.sf.cglib.proxy.InterfaceMaker:net.sf.cglib.util.ParallelSorterEmitter:net.sf.cglib.proxy.CallbackInfo:net.sf.cglib.proxy.Mixin:net.sf.cglib.util.SorterTemplate:net.sf.cglib.transform.ClassTransformer:net.sf.cglib.proxy.LazyLoader:net.sf.cglib.core.KeyFactory:net.sf.cglib.beans.BeanGenerator$BeanGeneratorKey:net.sf.cglib.core.GeneratorStrategy:net.sf.cglib.proxy.FixedValue:net.sf.cglib.transform.AnnotationVisitorTee:net.sf.cglib.util.ParallelSorter$Comparer:net.sf.cglib.proxy.MixinEverythingEmitter:net.sf.cglib.proxy.NoOp$1:net.sf.cglib.core.EmitUtils:net.sf.cglib.core.MethodInfoTransformer:net.sf.cglib.core.CollectionUtils:net.sf.cglib.core.TypeUtils:net.sf.cglib.transform.impl.FieldProviderTransformer:net.sf.cglib.proxy.MethodProxy$1:net.sf.cglib.beans.BeanCopier:net.sf.cglib.core.MethodInfo:net.sf.cglib.util.StringSwitcher:net.sf.cglib.core.internal.LoadingCache$1:net.sf.cglib.core.internal.LoadingCache$2:net.sf.cglib.transform.AbstractTransformTask:net.sf.cglib.core.Block:net.sf.cglib.transform.impl.AbstractInterceptFieldCallback:net.sf.cglib.beans.BulkBeanException:net.sf.cglib.proxy.MixinEmitter:net.sf.cglib.util.ParallelSorter$LongComparer:net.sf.cglib.core.FieldTypeCustomizer:net.sf.cglib.proxy.UndeclaredThrowableException:net.sf.cglib.proxy.FixedValueGenerator:net.sf.cglib.beans.ImmutableBean:net.sf.cglib.core.EmitUtils$ParameterTyper:net.sf.cglib.proxy.CallbackGenerator$Context:net.sf.cglib.core.Signature:net.sf.cglib.transform.impl.AccessFieldTransformer$Callback:net.sf.cglib.transform.ClassFilter:net.sf.cglib.proxy.ProxyRefDispatcher:net.sf.cglib.proxy.MethodProxy$CreateInfo:net.sf.cglib.reflect.FastClass:net.sf.cglib.transform.impl.UndeclaredThrowableTransformer:net.sf.cglib.transform.impl.FieldProvider:net.sf.cglib.core.internal.CustomizerRegistry:net.sf.cglib.core.MethodWrapper$MethodWrapperKey:net.sf.cglib.reflect.MulticastDelegate:net.sf.cglib.beans.BulkBean$BulkBeanKey:net.sf.cglib.transform.MethodFilterTransformer:net.sf.cglib.proxy.MixinBeanEmitter:net.sf.cglib.core.NamingPolicy:net.sf.cglib.core.EmitUtils$14:net.sf.cglib.core.EmitUtils$13:net.sf.cglib.core.EmitUtils$16:net.sf.cglib.core.EmitUtils$15:net.sf.cglib.core.ClassesKey:net.sf.cglib.transform.AbstractClassFilterTransformer:net.sf.cglib.core.EmitUtils$10:net.sf.cglib.reflect.MethodDelegate$MethodDelegateKey:net.sf.cglib.core.EmitUtils$12:net.sf.cglib.core.EmitUtils$11:net.sf.cglib.reflect.FastClass$Generator:net.sf.cglib.reflect.FastMethod:net.sf.cglib.reflect.MulticastDelegate$Generator$1:net.sf.cglib.reflect.MulticastDelegate$Generator:net.sf.cglib.beans.ImmutableBean$Generator:net.sf.cglib.proxy.BridgeMethodResolver$BridgedFinder:net.sf.cglib.core.KeyFactoryCustomizer:net.sf.cglib.util.ParallelSorter$ShortComparer:net.sf.cglib.core.CodeGenerationException:net.sf.cglib.proxy.Enhancer:net.sf.cglib.core.ProcessArrayCallback:net.sf.cglib.transform.AbstractClassLoader$1:net.sf.cglib.core.internal.LoadingCache:net.sf.cglib.beans.BeanMapEmitter$1:net.sf.cglib.proxy.NoOp:net.sf.cglib.beans.BeanMapEmitter$3:net.sf.cglib.beans.BeanMapEmitter$2:net.sf.cglib.beans.BeanCopier$Generator:net.sf.cglib.transform.impl.InterceptFieldFilter
