Class Name	Class Visibility	Class Library	Usage	Used In Library
com.fasterxml.jackson.annotation.JsonGetter	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
java.security.PrivilegedExceptionAction	public	java.security	subtyping	org.javassist:javassist:3.19.0-GA
com.fasterxml.jackson.annotation.JsonView	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.core.io.SegmentedStringWriter	public	com.fasterxml.jackson.core:jackson-core:2.8.6	instantiation	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.annotation.JsonFormat	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.annotation.JsonValue	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.annotation.JsonRootName	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
javassist.ClassClassPath	public	org.javassist:javassist:3.19.0-GA	instantiation	ma.glasnost.orika:orika-core:1.5.0
java.security.MessageDigest	public	java.security	cast	io.springside:springside-utils:5.0.0-SNAPSHOT
com.fasterxml.jackson.annotation.ObjectIdResolver	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	cast	com.fasterxml.jackson.core:jackson-databind:2.8.6
com.fasterxml.jackson.annotation.JsonIgnoreProperties$Value	public	com.fasterxml.jackson.core:jackson-annotations:2.8.0	method call	com.fasterxml.jackson.core:jackson-databind:2.8.6
