Class	Method	Field Name:Field Signature	Annotated In Library	Annotation	Annotation Visibility	Annotation Library	Count
org.hibernate.validator.constraints.Email	-	-	org.hibernate:hibernate-validator:5.1.0.Final	javax.validation.ReportAsSingleViolation	public	javax.validation:validation-api:1.1.0.Final	1
br.com.caelum.vraptor.converter.LongConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.serialization.gson.DateGsonConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Alternative	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.view.DefaultLogicResult	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.RequestScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.serialization.gson.WithRoot	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.Dependent	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.converter.EnumConverter	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.validator.beanvalidation.BeanValidatorContext	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.serialization.gson.GsonJSONPSerialization	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.RequestScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.core.DefaultStaticContentHandler	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.ApplicationScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.observer.InstantiateObserver	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.context.RequestScoped	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.http.VRaptorResponse	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
br.com.caelum.vraptor.serialization.IgnoringSerializer	-	-	br.com.caelum:vraptor:4.2.2	javax.enterprise.inject.Vetoed	public	javax.enterprise:cdi-api:1.1	1
