Caller Method,Caller Library,Interface Name,Interface Library,Callee Method,Impl. Name,Impl. Library
org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V,org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core:jackson-core:2.11.3,com.fasterxml.jackson.databind.ObjectMapper::registerModule(Lcom/fasterxml/jackson/databind/Module;)Lcom/fasterxml/jackson/databind/ObjectMapper;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.core:jackson-databind:2.11.3
org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::serializeValue(Ljava/lang/Object;Ljava/io/Writer;)V,org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core:jackson-core:2.11.3,com.fasterxml.jackson.databind.ObjectMapper::writeValue(Ljava/io/Writer;Ljava/lang/Object;)V,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.core:jackson-databind:2.11.3
org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V,org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core:jackson-core:2.11.3,com.fasterxml.jackson.databind.ObjectMapper::enable([Lcom/fasterxml/jackson/core/JsonGenerator$Feature;)Lcom/fasterxml/jackson/databind/ObjectMapper;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.core:jackson-databind:2.11.3
org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V,org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core:jackson-core:2.11.3,com.fasterxml.jackson.databind.ObjectMapper::disable([Lcom/fasterxml/jackson/core/JsonGenerator$Feature;)Lcom/fasterxml/jackson/databind/ObjectMapper;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.core:jackson-databind:2.11.3
org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V,org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core:jackson-core:2.11.3,com.fasterxml.jackson.databind.ObjectMapper::disable(Lcom/fasterxml/jackson/databind/SerializationFeature;)Lcom/fasterxml/jackson/databind/ObjectMapper;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.core:jackson-databind:2.11.3
org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V,org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core:jackson-core:2.11.3,com.fasterxml.jackson.databind.ObjectMapper::setDateFormat(Ljava/text/DateFormat;)Lcom/fasterxml/jackson/databind/ObjectMapper;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.core:jackson-databind:2.11.3
org.thymeleaf.standard.serializer.StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer::StandardJavaScriptSerializer$JacksonStandardJavaScriptSerializer(Ljava/lang/String;)V,org.thymeleaf:thymeleaf:3.0.12-SNAPSHOT,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core:jackson-core:2.11.3,com.fasterxml.jackson.databind.ObjectMapper::configure(Lcom/fasterxml/jackson/databind/SerializationFeature;Z)Lcom/fasterxml/jackson/databind/ObjectMapper;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.core:jackson-databind:2.11.3
