SubClass,Sub Library,Super Class/Interface,Super Class/Interface Visibility,Super Library,Count
org.apache.http.nio.util.ExpandableBuffer,org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.io.BufferInfo,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.nio.protocol.HttpAsyncResponseConsumer,org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.concurrent.Cancellable,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.client.methods.AbstractExecutionAwareRequest,org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.HttpRequest,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.impl.nio.client.AbstractClientExchangeHandler,org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.nio.protocol.HttpAsyncClientExchangeHandler,public,org.apache.httpcomponents:httpcore-nio:4.4.6,1
io.searchbox.client.http.apache.HttpDeleteWithEntity,io.searchbox:jest:6.3.1,org.apache.http.client.methods.HttpEntityEnclosingRequestBase,public,org.apache.httpcomponents:httpclient:4.5.3,1
org.apache.http.impl.nio.NHttpConnectionBase,org.apache.httpcomponents:httpcore-nio:4.4.6,org.apache.http.HttpInetConnection,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.client.protocol.ResponseProcessCookies,org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.HttpResponseInterceptor,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.impl.nio.client.AbstractClientExchangeHandler$1,org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.concurrent.FutureCallback,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.nio.conn.ManagedNHttpClientConnection,org.apache.httpcomponents:httpasyncclient:4.1.3,org.apache.http.HttpInetConnection,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.cookie.MalformedCookieException,org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.ProtocolException,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.impl.conn.PoolingHttpClientConnectionManager,org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.pool.ConnPoolControl,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.logging.log4j.message.ReusableMessage,org.apache.logging.log4j.message,org.apache.logging.log4j.util.StringBuilderFormattable,public,org.apache.logging.log4j.util,1
org.apache.http.client.entity.UrlEncodedFormEntity,org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.entity.StringEntity,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.client.methods.CloseableHttpResponse,org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.HttpResponse,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.client.protocol.RequestAddCookies,org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.HttpRequestInterceptor,public,org.apache.httpcomponents:httpcore:4.4.5,1
org.apache.http.client.methods.HttpRequestWrapper$HttpEntityEnclosingRequestWrapper,org.apache.httpcomponents:httpclient:4.5.3,org.apache.http.HttpEntityEnclosingRequest,public,org.apache.httpcomponents:httpcore:4.4.5,1
