Class Name	Class Visibility	Class Library	Usage	Used In Library
org.apache.logging.log4j.core.pattern.VariablesNotEmptyReplacementConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.appender.rolling.action.ScriptCondition	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.context.support.ClassPathXmlApplicationContext	public	org.springframework:spring:2.5.6.SEC03	method call	org.springframework:spring-context:4.3.20.RELEASE
org.apache.logging.log4j.core.appender.routing.PurgePolicy	public	org.apache.logging.log4j:log4j-core:2.13.2	subtyping	org.apache.hive:hive-llap-server:3.1.2
org.springframework.jdbc.datasource.TransactionAwareDataSourceProxy	public	org.springframework:spring-jdbc:4.3.20.RELEASE	cast	org.springframework:spring:2.5.6.SEC03
java.sql.Wrapper	public	java.sql	subtyping	com.alibaba:druid:1.2.5
org.apache.logging.log4j.core.pattern.AbstractStyleNameConverter$Green	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.aop.framework.ProxyFactory	public	org.springframework:spring-aop:4.3.20.RELEASE	instantiation	org.springframework:spring:2.5.6.SEC03
javax.servlet.ServletRequest	public	javax.servlet:servlet-api:2.5	subtyping	org.eclipse.jetty:jetty-runner:9.3.20.v20170531
com.alibaba.druid.filter.encoding.EncodingConvertFilter	public	com.alibaba:druid:1.2.5	Class.forName	com.alibaba:druid:1.2.5
org.springframework.beans.TypeConverterSupport	public	org.springframework:spring-beans:4.3.20.RELEASE	subtyping	org.springframework:spring:2.5.6.SEC03
org.apache.logging.log4j.spi.LoggerRegistry	public	org.apache.logging.log4j:log4j-api:2.13.2	instantiation	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$UuidConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.config.CustomLevels	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.beans.PropertyValue	public	org.springframework:spring:2.5.6.SEC03	instantiation	org.springframework:spring-beans:4.3.20.RELEASE
org.springframework.core.io.ResourceEditor	public	org.springframework:spring:2.5.6.SEC03	instantiation	org.springframework:spring-beans:4.3.20.RELEASE
org.apache.logging.log4j.core.pattern.FileLocationPatternConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
java.sql.ResultSet	public	java.sql	cast	org.hibernate:hibernate-core:5.1.0.Final
org.springframework.transaction.config.TxNamespaceHandler	public	org.springframework:spring:2.5.6.SEC03	Class.forName	org.springframework:spring:2.5.6.SEC03
com.alibaba.druid.support.ibatis.SpringIbatisBeanTypeAutoProxyCreator	public	com.alibaba:druid:1.2.5	method call	org.springframework:spring-aop:4.3.20.RELEASE
org.hibernate.engine.jdbc.connections.spi.ConnectionProvider	public	org.hibernate:hibernate-core:5.1.0.Final	subtyping	com.alibaba:druid:1.2.5
org.apache.logging.log4j.core.pattern.LevelPatternConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.transaction.interceptor.DefaultTransactionAttribute	public	org.springframework:spring:2.5.6.SEC03	subtyping	org.springframework:spring-tx:4.3.20.RELEASE
org.springframework.beans.factory.support.MergedBeanDefinitionPostProcessor	public	org.springframework:spring:2.5.6.SEC03	subtyping	org.springframework:spring-context:4.3.20.RELEASE
org.hibernate.cfg.Configuration	public	org.hibernate:hibernate-core:5.1.0.Final	subtyping	org.springframework:spring-orm:4.3.20.RELEASE
org.apache.logging.log4j.core.appender.CountingNoOpAppender	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
java.security.SecureRandom	public	java.security	instantiation	com.alibaba:druid:1.2.5
org.apache.commons.logging.impl.SLF4JLocationAwareLog	public	org.slf4j:jcl-over-slf4j:1.7.21	method call	org.springframework:spring:2.5.6.SEC03
org.springframework.jdbc.datasource.DataSourceTransactionManager	public	org.springframework:spring:2.5.6.SEC03	Class.forName	org.springframework:spring:2.5.6.SEC03
org.springframework.core.convert.TypeDescriptor	public	org.springframework:spring-core:4.3.20.RELEASE	cast	org.springframework:spring-expression:4.3.20.RELEASE
java.sql.Timestamp	public	java.sql	cast	mysql:mysql-connector-java:8.0.21
org.springframework.context.EnvironmentAware	public	org.springframework:spring-context:4.3.20.RELEASE	cast	org.springframework:spring:2.5.6.SEC03
javax.servlet.http.HttpServletResponseWrapper	public	org.eclipse.jetty:jetty-runner:9.3.20.v20170531	subtyping	com.alibaba:druid:1.2.5
org.springframework.util.CompositeIterator	public	org.springframework:spring-core:4.3.20.RELEASE	instantiation	org.springframework:spring:2.5.6.SEC03
com.alibaba.druid.wall.WallConfig	public	com.alibaba:druid:1.2.5	Class.forName	org.springframework:spring:2.5.6.SEC03
org.jboss.logging.Logger	public	org.jboss.logging:jboss-logging:3.3.0.Final	method call	org.hibernate:hibernate-core:5.1.0.Final
org.osjava.sj.loader.convert.Converter	public	simple-jndi:simple-jndi:0.11.4.1	subtyping	com.alibaba:druid:1.2.5
com.fasterxml.jackson.core.Versioned	public	com.fasterxml.jackson.core:jackson-core:2.10.0	subtyping	com.fasterxml.jackson.core:jackson-databind:2.10.0
com.fasterxml.jackson.core.JsonParser	public	com.fasterxml.jackson.core:jackson-core:2.10.0	Class.forName	org.apache.logging.log4j:log4j-api:2.13.2
oracle.jdbc.OracleResultSet	public	com.oracle.ojdbc:ojdbc8:19.3.0.0	cast	com.alibaba:druid:1.2.5
org.slf4j.spi.LocationAwareLogger	public	org.apache.kylin:kylin-jdbc:2.0.0	subtyping	org.slf4j:slf4j-log4j12:1.7.9
java.sql.SQLXML	public	java.sql	cast	com.alibaba:druid:1.2.5
org.apache.logging.log4j.core.pattern.LoggerPatternConverter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.config.AppendersPlugin	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.core.env.StandardEnvironment	public	org.springframework:spring-core:4.3.20.RELEASE	method call	org.springframework:spring:2.5.6.SEC03
org.springframework.beans.factory.config.SmartInstantiationAwareBeanPostProcessor	public	org.springframework:spring:2.5.6.SEC03	subtyping	org.springframework:spring-aop:4.3.20.RELEASE
org.springframework.core.env.StandardEnvironment	public	org.springframework:spring-core:4.3.20.RELEASE	method call	org.springframework:spring-context:4.3.20.RELEASE
org.apache.logging.log4j.message.StructuredDataMessage	public	org.apache.logging.log4j:log4j-api:2.13.2	cast	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.core.io.support.PropertiesLoaderUtils	public	org.springframework:spring:2.5.6.SEC03	method call	org.springframework:spring-core:4.3.20.RELEASE
org.springframework.util.ReflectionUtils$MethodFilter	public	org.springframework:spring:2.5.6.SEC03	subtyping	org.springframework:spring-core:4.3.20.RELEASE
org.apache.logging.log4j.util.PerformanceSensitive	public	org.apache.logging.log4j:log4j-api:2.13.2	annotation	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.config.AppenderRef	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
java.util.Optional	public	unknownLib	Class.forName	org.springframework:spring:2.5.6.SEC03
com.alibaba.druid.filter.logging.Slf4jLogFilter	public	com.alibaba:druid:1.2.5	Class.forName	com.alibaba:druid:1.2.5
org.apache.logging.log4j.core.pattern.AbstractStyleNameConverter$Yellow	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.layout.MessageLayout	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.core.appender.rolling.SizeBasedTriggeringPolicy	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.apache.logging.log4j.message.MapMessage	public	org.apache.logging.log4j:log4j-api:2.13.2	cast	org.apache.logging.log4j:log4j-core:2.13.2
java.security.PrivilegedAction	public	java.security	subtyping	commons-logging:commons-logging:1.2
org.apache.logging.log4j.core.filter.RegexFilter	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
org.springframework.beans.factory.NoUniqueBeanDefinitionException	public	org.springframework:spring-beans:4.3.20.RELEASE	instantiation	org.springframework:spring:2.5.6.SEC03
org.apache.log4j.Priority	public	log4j:log4j:1.2.17	Class.forName	commons-logging:commons-logging:1.2
org.apache.logging.log4j.core.appender.rewrite.LoggerNameLevelRewritePolicy	public	org.apache.logging.log4j:log4j-core:2.13.2	Class.forName	org.apache.logging.log4j:log4j-core:2.13.2
oracle.jdbc.internal.OraclePreparedStatement	public	com.oracle.ojdbc:ojdbc8:19.3.0.0	cast	com.alibaba:druid:1.2.5
