Library Name	No. of Public/Protected Methods	No. of Public/Protected Classes	No. of Public/Protected Fields	No. of Public/Protected Annotations	No. of Methods Called By Tests	Methods	Classes	Fields	Annotations
unknownLib	0	0	0	0	0	 
org.apache.commons:commons-jcs-core:2.2.1	1835	242	137	0	0		org.apache.commons.jcs.auxiliary.remote.AbstractRemoteCacheNoWaitFacade:org.apache.commons.jcs.access.behavior.ICacheAccessManagement:org.apache.commons.jcs.engine.memory.lru.LRUMemoryCache:org.apache.commons.jcs.auxiliary.remote.AbstractRemoteCacheListener:org.apache.commons.jcs.engine.behavior.ICompositeCacheAttributes:org.apache.commons.jcs.auxiliary.remote.behavior.IRemoteCacheAttributes:org.apache.commons.jcs.utils.config.PropertySetterException:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCacheFactory:org.apache.commons.jcs.engine.behavior.ICacheObserver:org.apache.commons.jcs.engine.ZombieCacheServiceNonLocal$RemoveEvent:org.apache.commons.jcs.engine.memory.behavior.IMemoryCache:org.apache.commons.jcs.engine.CacheListeners:org.apache.commons.jcs.engine.behavior.ICacheServiceAdmin:org.apache.commons.jcs.engine.memory.lru.LHMLRUMemoryCache:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.LateralTCPListener$ConnectionHandler:org.apache.commons.jcs.auxiliary.remote.server.behavior.IRemoteCacheServer:org.apache.commons.jcs.utils.discovery.behavior.IDiscoveryListener:org.apache.commons.jcs.auxiliary.disk.behavior.IDiskCacheAttributes$DiskLimitType:org.apache.commons.jcs.auxiliary.remote.http.server.RemoteHttpCacheServerAttributes:org.apache.commons.jcs.access.exception.InvalidArgumentException:org.apache.commons.jcs.auxiliary.remote.RemoteUtils$1:org.apache.commons.jcs.auxiliary.disk.jdbc.JDBCDiskCache:org.apache.commons.jcs.engine.CacheElementSerialized:org.apache.commons.jcs.utils.serialization.CompressingSerializer:org.apache.commons.jcs.auxiliary.remote.server.RemoteCacheServerFactory:org.apache.commons.jcs.engine.stats.StatElement:org.apache.commons.jcs.utils.config.OptionConverter:org.apache.commons.jcs.auxiliary.lateral.LateralCacheMonitor:org.apache.commons.jcs.engine.AbstractCacheEventQueue$PutEvent:org.apache.commons.jcs.engine.behavior.IShutdownObservable:org.apache.commons.jcs.access.exception.InvalidGroupException:org.apache.commons.jcs.auxiliary.disk.jdbc.ShrinkerThread:org.apache.commons.jcs.auxiliary.disk.jdbc.mysql.util.ScheduleParser:org.apache.commons.jcs.auxiliary.disk.AbstractDiskCache$MyCacheListener:org.apache.commons.jcs.utils.threadpool.ThreadPoolManager:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskCacheAttributes:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCache:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCache$PositionComparator:org.apache.commons.jcs.auxiliary.AuxiliaryCacheConfigurator:org.apache.commons.jcs.engine.behavior.ICompositeCacheManager:org.apache.commons.jcs.engine.ZombieCacheServiceNonLocal$ZombieEvent:org.apache.commons.jcs.utils.discovery.UDPDiscoveryReceiver$MessageHandler:org.apache.commons.jcs.utils.struct.DoubleLinkedList:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskKeyStore$LRUMapCountLimited:org.apache.commons.jcs.engine.CacheInfo:org.apache.commons.jcs.engine.CompositeCacheAttributes:org.apache.commons.jcs.engine.CacheWatchRepairable:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskElementDescriptor:org.apache.commons.jcs.auxiliary.remote.RemoteCacheAttributes:org.apache.commons.jcs.auxiliary.disk.jdbc.JDBCDiskCacheFactory:org.apache.commons.jcs.auxiliary.disk.AbstractDiskCacheAttributes:org.apache.commons.jcs.engine.AbstractCacheEventQueue$RemoveAllEvent:org.apache.commons.jcs.utils.discovery.UDPCleanupRunner:org.apache.commons.jcs.utils.timing.ElapsedTimer:org.apache.commons.jcs.utils.discovery.UDPDiscoveryMessage:org.apache.commons.jcs.utils.threadpool.PoolConfiguration:org.apache.commons.jcs.utils.serialization.SerializationConversionUtil:org.apache.commons.jcs.admin.JCSAdminBean:org.apache.commons.jcs.engine.memory.AbstractDoubleLinkedListMemoryCache:org.apache.commons.jcs.engine.behavior.ICacheType:org.apache.commons.jcs.engine.logging.behavior.ICacheEvent:org.apache.commons.jcs.engine.control.event.behavior.IElementEventQueue:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskElementDescriptor:org.apache.commons.jcs.auxiliary.remote.AbstractRemoteAuxiliaryCache$1:org.apache.commons.jcs.utils.threadpool.PoolConfiguration$WhenBlockedPolicy:org.apache.commons.jcs.auxiliary.remote.server.RemoteCacheStartupServlet:org.apache.commons.jcs.auxiliary.remote.value.RemoteCacheResponse:org.apache.commons.jcs.utils.config.PropertySetter:org.apache.commons.jcs.engine.ZombieCacheServiceNonLocal:org.apache.commons.jcs.auxiliary.disk.jdbc.hsql.HSQLDiskCacheFactory:org.apache.commons.jcs.engine.control.event.ElementEventQueue$AbstractElementEventRunner:org.apache.commons.jcs.engine.behavior.IProvideScheduler:org.apache.commons.jcs.engine.behavior.ICacheListener:org.apache.commons.jcs.auxiliary.remote.server.behavior.IRemoteCacheServerAttributes:org.apache.commons.jcs.engine.CacheEventQueue$QProcessor:org.apache.commons.jcs.utils.props.PropertyLoader:org.apache.commons.jcs.auxiliary.remote.RemoteCache:org.apache.commons.jcs.auxiliary.lateral.LateralCommand:org.apache.commons.jcs.engine.control.CompositeCacheManager$ShutdownHook:org.apache.commons.jcs.auxiliary.disk.jdbc.dsfactory.JndiDataSourceFactory:org.apache.commons.jcs.auxiliary.remote.RemoteCacheFactory:org.apache.commons.jcs.auxiliary.lateral.LateralElementDescriptor:org.apache.commons.jcs.engine.memory.util.DefaultMemoryElementDescriptor:org.apache.commons.jcs.auxiliary.remote.http.client.RemoteHttpCacheClient:org.apache.commons.jcs.auxiliary.AuxiliaryCacheAttributes:org.apache.commons.jcs.auxiliary.disk.jdbc.mysql.MySQLDiskCacheFactory:org.apache.commons.jcs.engine.ZombieCacheWatch:org.apache.commons.jcs.utils.discovery.UDPDiscoveryMessage$BroadcastType:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.LateralTCPListener:org.apache.commons.jcs.utils.zip.CompressionUtil:org.apache.commons.jcs.engine.CacheAdaptor:org.apache.commons.jcs.auxiliary.remote.RemoteCacheListener:org.apache.commons.jcs.engine.AbstractCacheEventQueue$RemoveEvent:org.apache.commons.jcs.engine.behavior.IElementSerializer:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.LateralTCPCacheFactory:org.apache.commons.jcs.engine.behavior.IRequireScheduler:org.apache.commons.jcs.engine.CacheElement:org.apache.commons.jcs.auxiliary.remote.CommonRemoteCacheAttributes:org.apache.commons.jcs.utils.struct.LRUElementDescriptor:org.apache.commons.jcs.auxiliary.remote.http.server.RemoteHttpCacheServlet$1:org.apache.commons.jcs.utils.struct.LRUMap:org.apache.commons.jcs.auxiliary.lateral.behavior.ILateralCacheListener:org.apache.commons.jcs.engine.ElementAttributes:org.apache.commons.jcs.engine.match.behavior.IKeyMatcher:org.apache.commons.jcs.utils.serialization.StandardSerializer:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskDumper:org.apache.commons.jcs.admin.servlet.JCSAdminServlet:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskKeyStore$LRUMapSizeLimited:org.apache.commons.jcs.auxiliary.lateral.LateralCache:org.apache.commons.jcs.engine.memory.AbstractMemoryCache:org.apache.commons.jcs.engine.control.CompositeCacheManager:org.apache.commons.jcs.auxiliary.remote.behavior.IRemoteCacheDispatcher:org.apache.commons.jcs.access.GroupCacheAccess:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.LateralTCPListener$ListenerThread:org.apache.commons.jcs.auxiliary.disk.PurgatoryElement:org.apache.commons.jcs.engine.behavior.IElementAttributes:org.apache.commons.jcs.auxiliary.remote.http.client.RemoteHttpCacheFactory:org.apache.commons.jcs.engine.PooledCacheEventQueue:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.LateralTCPService:org.apache.commons.jcs.engine.behavior.ICompositeCacheAttributes$DiskUsagePattern:org.apache.commons.jcs.engine.ZombieCacheServiceNonLocal$PutEvent:org.apache.commons.jcs.engine.behavior.ICache:org.apache.commons.jcs.utils.discovery.UDPDiscoverySender:org.apache.commons.jcs.access.behavior.IGroupCacheAccess:org.apache.commons.jcs.engine.logging.CacheEvent:org.apache.commons.jcs.engine.memory.lru.LHMLRUMemoryCache$LHMSpooler:org.apache.commons.jcs.auxiliary.remote.http.client.AbstractHttpClient:org.apache.commons.jcs.auxiliary.AbstractAuxiliaryCacheFactory:org.apache.commons.jcs.auxiliary.remote.RemoteUtils:org.apache.commons.jcs.auxiliary.remote.http.client.RemoteHttpCacheAttributes:org.apache.commons.jcs.auxiliary.remote.RemoteCacheNoWait:org.apache.commons.jcs.engine.logging.CacheEventLoggerDebugLogger:org.apache.commons.jcs.engine.CacheConstants:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCache$LRUMapCountLimited:org.apache.commons.jcs.engine.behavior.ICacheElement:org.apache.commons.jcs.admin.CountingOnlyOutputStream:org.apache.commons.jcs.engine.ZombieCacheService:org.apache.commons.jcs.admin.JCSJMXBean:org.apache.commons.jcs.engine.memory.mru.MRUMemoryCache:org.apache.commons.jcs.engine.AbstractCacheEventQueue$AbstractCacheEvent:org.apache.commons.jcs.auxiliary.disk.jdbc.TableState:org.apache.commons.jcs.engine.control.event.behavior.ElementEventType:org.apache.commons.jcs.utils.discovery.UDPDiscoveryManager:org.apache.commons.jcs.auxiliary.disk.jdbc.mysql.MySQLTableOptimizer:org.apache.commons.jcs.auxiliary.remote.RemoteCacheNoWaitFacade:org.apache.commons.jcs.utils.struct.DoubleLinkedListNode:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDisk:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.TCPLateralCacheAttributes:org.apache.commons.jcs.engine.control.CompositeCache$1:org.apache.commons.jcs.utils.props.PropertiesFactory:org.apache.commons.jcs.engine.match.KeyMatcherPatternImpl:org.apache.commons.jcs.auxiliary.AuxiliaryCacheFactory:org.apache.commons.jcs.auxiliary.remote.util.RemoteCacheRequestFactory:org.apache.commons.jcs.auxiliary.remote.value.RemoteCacheRequest:org.apache.commons.jcs.auxiliary.disk.block.BlockDisk:org.apache.commons.jcs.auxiliary.AbstractAuxiliaryCacheAttributes:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCache$1:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCache$2:org.apache.commons.jcs.io.ObjectInputStreamClassLoaderAware:org.apache.commons.jcs.engine.CacheGroup:org.apache.commons.jcs.access.CacheAccess:org.apache.commons.jcs.auxiliary.remote.server.TimeoutConfigurableRMISocketFactory:org.apache.commons.jcs.access.exception.InvalidHandleException:org.apache.commons.jcs.engine.stats.behavior.ICacheStats:org.apache.commons.jcs.engine.memory.util.SoftReferenceElementDescriptor:org.apache.commons.jcs.auxiliary.remote.http.server.RemoteHttpCacheServlet:org.apache.commons.jcs.engine.control.CompositeCache:org.apache.commons.jcs.engine.control.event.behavior.IElementEvent:org.apache.commons.jcs.auxiliary.disk.jdbc.dsfactory.DataSourceFactory:org.apache.commons.jcs.engine.control.event.ElementEventQueue:org.apache.commons.jcs.utils.props.AbstractPropertyContainer:org.apache.commons.jcs.engine.behavior.IZombie:org.apache.commons.jcs.access.AbstractCacheAccess:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskCacheFactory:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.behavior.ITCPLateralCacheAttributes:org.apache.commons.jcs.engine.stats.CacheStats:org.apache.commons.jcs.auxiliary.disk.jdbc.dsfactory.SharedPoolDataSourceFactory:org.apache.commons.jcs.auxiliary.disk.jdbc.mysql.MySQLDiskCacheFactory$OptimizerTask:org.apache.commons.jcs.auxiliary.remote.http.client.RemoteHttpCache:org.apache.commons.jcs.engine.CacheEventQueue:org.apache.commons.jcs.engine.CacheStatus:org.apache.commons.jcs.utils.threadpool.ThreadPoolManager$1:org.apache.commons.jcs.auxiliary.disk.jdbc.mysql.MySQLDiskCache:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.LateralTCPListener$1:org.apache.commons.jcs.engine.memory.fifo.FIFOMemoryCache:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskCache:org.apache.commons.jcs.auxiliary.remote.http.client.behavior.IRemoteHttpCacheClient:org.apache.commons.jcs.auxiliary.remote.RemoteCacheFailoverRunner:org.apache.commons.jcs.engine.behavior.ICacheType$CacheType:org.apache.commons.jcs.auxiliary.remote.value.RemoteRequestType:org.apache.commons.jcs.engine.control.CompositeCacheConfigurator:org.apache.commons.jcs.utils.discovery.UDPDiscoverySenderThread:org.apache.commons.jcs.auxiliary.lateral.LateralCacheAttributes:org.apache.commons.jcs.auxiliary.remote.AbstractRemoteAuxiliaryCache:org.apache.commons.jcs.utils.struct.LRUMapEntry:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCache$LRUMapSizeLimited:org.apache.commons.jcs.admin.CacheRegionInfo:org.apache.commons.jcs.engine.stats.behavior.IStatElement:org.apache.commons.jcs.utils.discovery.UDPDiscoveryService:org.apache.commons.jcs.engine.control.event.behavior.IElementEventHandler:org.apache.commons.jcs.auxiliary.remote.behavior.IRemoteCacheConstants:org.apache.commons.jcs.auxiliary.remote.server.RegistryKeepAliveRunner:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.LateralTCPDiscoveryListener:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskCache$2:org.apache.commons.jcs.auxiliary.remote.http.behavior.IRemoteHttpCacheConstants:org.apache.commons.jcs.utils.access.AbstractJCSWorkerHelper:org.apache.commons.jcs.auxiliary.remote.http.client.RemoteHttpCacheDispatcher$1:org.apache.commons.jcs.utils.access.JCSWorker:org.apache.commons.jcs.auxiliary.remote.http.client.RemoteHttpClientListener:org.apache.commons.jcs.auxiliary.lateral.socket.tcp.LateralTCPSender:org.apache.commons.jcs.utils.struct.AbstractLRUMap:org.apache.commons.jcs.auxiliary.disk.AbstractDiskCache$1:org.apache.commons.jcs.utils.threadpool.DaemonThreadFactory:org.apache.commons.jcs.access.exception.ConfigurationException:org.apache.commons.jcs.engine.memory.util.MemoryElementDescriptor:org.apache.commons.jcs.auxiliary.remote.RemoteCacheFactory$1:org.apache.commons.jcs.auxiliary.remote.RemoteCacheManager:org.apache.commons.jcs.utils.discovery.DiscoveredService:org.apache.commons.jcs.utils.discovery.UDPDiscoveryReceiver:org.apache.commons.jcs.utils.net.HostNameUtil:org.apache.commons.jcs.auxiliary.AbstractAuxiliaryCacheEventLogging:org.apache.commons.jcs.engine.stats.behavior.IStats:org.apache.commons.jcs.auxiliary.remote.server.RemoteCacheServer:org.apache.commons.jcs.utils.props.PropertiesFactoryFileImpl:org.apache.commons.jcs.auxiliary.remote.RemoteLocation:org.apache.commons.jcs.auxiliary.remote.server.behavior.RemoteType:org.apache.commons.jcs.auxiliary.lateral.behavior.ILateralCacheAttributes$Type:org.apache.commons.jcs.auxiliary.lateral.LateralCacheNoWait:org.apache.commons.jcs.auxiliary.disk.behavior.IDiskCacheAttributes:org.apache.commons.jcs.utils.servlet.JCSServletContextListener:org.apache.commons.jcs.auxiliary.disk.jdbc.JDBCDiskCacheAttributes:org.apache.commons.jcs.auxiliary.lateral.behavior.ILateralCacheAttributes:org.apache.commons.jcs.auxiliary.disk.AbstractDiskCache:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskCache$1:org.apache.commons.jcs.engine.control.group.GroupId:org.apache.commons.jcs.access.behavior.ICacheAccess:org.apache.commons.jcs.engine.memory.shrinking.ShrinkerThread:org.apache.commons.jcs.auxiliary.remote.behavior.IRemoteCacheClient:org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCacheAttributes:org.apache.commons.jcs.engine.control.event.ElementEvent:org.apache.commons.jcs.io.ObjectInputStreamClassLoaderAware$BlacklistClassResolver:org.apache.commons.jcs.engine.behavior.ICacheElementSerialized:org.apache.commons.jcs.utils.access.JCSWorkerHelper:org.apache.commons.jcs.auxiliary.remote.http.client.RemoteHttpCacheMonitor:org.apache.commons.jcs.admin.CacheElementInfo:org.apache.commons.jcs.auxiliary.remote.http.server.AbstractRemoteCacheService:org.apache.commons.jcs.engine.memory.soft.SoftReferenceMemoryCache:org.apache.commons.jcs.auxiliary.AuxiliaryCache:org.apache.commons.jcs.engine.behavior.ICacheEventQueue$QueueType:org.apache.commons.jcs.auxiliary.remote.http.server.RemoteHttpCacheService:org.apache.commons.jcs.engine.logging.behavior.ICacheEventLogger:org.apache.commons.jcs.auxiliary.lateral.LateralCacheNoWaitFacade:org.apache.commons.jcs.utils.discovery.MyByteArrayOutputStream:org.apache.commons.jcs.engine.AbstractCacheEventQueue$DisposeEvent:org.apache.commons.jcs.access.exception.CacheException:org.apache.commons.jcs.JCS:org.apache.commons.jcs.access.exception.ObjectNotFoundException:org.apache.commons.jcs.auxiliary.AbstractAuxiliaryCacheMonitor:org.apache.commons.jcs.auxiliary.remote.behavior.ICommonRemoteCacheAttributes:org.apache.commons.jcs.engine.behavior.IShutdownObserver:org.apache.commons.jcs.engine.control.event.ElementEventQueue$ElementEventRunner:org.apache.commons.jcs.auxiliary.remote.server.RemoteCacheServerAttributes:org.apache.commons.jcs.engine.ZombieCacheServiceNonLocal$RemoveAllEvent:org.apache.commons.jcs.access.PartitionedCacheAccess:org.apache.commons.jcs.auxiliary.remote.http.client.RemoteHttpCacheDispatcher:org.apache.commons.jcs.engine.stats.Stats:org.apache.commons.jcs.auxiliary.remote.RemoteCacheMonitor:org.apache.commons.jcs.access.exception.ObjectExistsException:org.apache.commons.jcs.engine.AbstractCacheEventQueue:org.apache.commons.jcs.engine.behavior.ICacheService:org.apache.commons.jcs.auxiliary.AbstractAuxiliaryCache:org.apache.commons.jcs.utils.discovery.UDPDiscoveryAttributes:org.apache.commons.jcs.auxiliary.remote.behavior.IRemoteCacheListener:org.apache.commons.jcs.engine.behavior.ICacheEventQueue:org.apache.commons.jcs.engine.CacheEventQueueFactory:org.apache.commons.jcs.engine.behavior.ICacheServiceNonLocal:org.apache.commons.jcs.auxiliary.disk.jdbc.mysql.MySQLDiskCacheAttributes:org.apache.commons.jcs.engine.control.group.GroupAttrName:org.apache.commons.jcs.auxiliary.disk.block.BlockDiskKeyStore
javax.inject:javax.inject:1	2	1	0	5	0		javax.inject.Inject:javax.inject.Provider:javax.inject.Qualifier:javax.inject.Scope:javax.inject.Named:javax.inject.Singleton
commons-io:commons-io:2.11.0	1399	178	130	0	0		org.apache.commons.io.comparator.AbstractFileComparator:org.apache.commons.io.output.NullPrintStream:org.apache.commons.io.input.XmlStreamReaderException:org.apache.commons.io.FileCleaningTracker$Tracker:org.apache.commons.io.EndianUtils:org.apache.commons.io.serialization.RegexpClassNameMatcher:org.apache.commons.io.input.CloseShieldInputStream:org.apache.commons.io.filefilter.EmptyFileFilter:org.apache.commons.io.filefilter.TrueFileFilter:org.apache.commons.io.input.ObservableInputStream$Observer:org.apache.commons.io.filefilter.AgeFileFilter:org.apache.commons.io.IOExceptionWithCause:org.apache.commons.io.ByteOrderParser:org.apache.commons.io.output.ByteArrayOutputStream:org.apache.commons.io.input.buffer.CircularBufferInputStream:org.apache.commons.io.serialization.ClassNameMatcher:org.apache.commons.io.output.ProxyCollectionWriter:org.apache.commons.io.filefilter.DirectoryFileFilter:org.apache.commons.io.file.Counters$Counter:org.apache.commons.io.filefilter.SuffixFileFilter:org.apache.commons.io.output.ProxyWriter:org.apache.commons.io.input.NullInputStream:org.apache.commons.io.file.Counters$LongPathCounters:org.apache.commons.io.file.Counters$LongCounter:org.apache.commons.io.FileCleaningTracker:org.apache.commons.io.input.Tailer:org.apache.commons.io.filefilter.AndFileFilter:org.apache.commons.io.input.TeeInputStream:org.apache.commons.io.file.Counters$NoopPathCounters:org.apache.commons.io.input.WindowsLineEndingInputStream:org.apache.commons.io.output.ChunkedOutputStream:org.apache.commons.io.input.CharSequenceReader:org.apache.commons.io.comparator.DefaultFileComparator:org.apache.commons.io.filefilter.NameFileFilter:org.apache.commons.io.output.TaggedWriter:org.apache.commons.io.output.TeeOutputStream:org.apache.commons.io.file.AccumulatorPathVisitor:org.apache.commons.io.Charsets:org.apache.commons.io.file.PathUtils$1:org.apache.commons.io.comparator.CompositeFileComparator:org.apache.commons.io.output.ChunkedWriter:org.apache.commons.io.FileUtils:org.apache.commons.io.output.BrokenOutputStream:org.apache.commons.io.input.SwappedDataInputStream:org.apache.commons.io.file.PathUtils$RelativeSortedPaths:org.apache.commons.io.input.NullReader:org.apache.commons.io.filefilter.SymbolicLinkFileFilter:org.apache.commons.io.filefilter.WildcardFilter:org.apache.commons.io.output.NullOutputStream:org.apache.commons.io.output.LockableFileWriter:org.apache.commons.io.comparator.DirectoryFileComparator:org.apache.commons.io.output.WriterOutputStream:org.apache.commons.io.filefilter.IOFileFilter:org.apache.commons.io.input.CloseShieldReader:org.apache.commons.io.filefilter.MagicNumberFileFilter:org.apache.commons.io.monitor.FileAlterationObserver:org.apache.commons.io.file.Counters$BigIntegerPathCounters:org.apache.commons.io.input.AbstractCharacterFilterReader:org.apache.commons.io.file.Counters$AbstractPathCounters:org.apache.commons.io.output.CloseShieldWriter:org.apache.commons.io.StandardLineSeparator:org.apache.commons.io.file.Counters$BigIntegerCounter:org.apache.commons.io.input.TaggedInputStream:org.apache.commons.io.IOIndexedException:org.apache.commons.io.filefilter.AbstractFileFilter:org.apache.commons.io.ByteOrderMark:org.apache.commons.io.input.DemuxInputStream:org.apache.commons.io.output.ProxyOutputStream:org.apache.commons.io.function.IOSupplier:org.apache.commons.io.StreamIterator:org.apache.commons.io.filefilter.HiddenFileFilter:org.apache.commons.io.file.CountingPathVisitor:org.apache.commons.io.FileExistsException:org.apache.commons.io.input.BrokenInputStream:org.apache.commons.io.IOExceptionList:org.apache.commons.io.filefilter.FalseFileFilter:org.apache.commons.io.function.IOConsumer:org.apache.commons.io.file.DeletingPathVisitor:org.apache.commons.io.FilenameUtils:org.apache.commons.io.monitor.FileEntry:org.apache.commons.io.file.CleaningPathVisitor:org.apache.commons.io.output.AppendableOutputStream:org.apache.commons.io.function.IOFunction:org.apache.commons.io.output.BrokenWriter:org.apache.commons.io.output.TeeWriter:org.apache.commons.io.filefilter.OrFileFilter:org.apache.commons.io.input.MessageDigestCalculatingInputStream$MessageDigestMaintainingObserver:org.apache.commons.io.output.ClosedOutputStream:org.apache.commons.io.output.ClosedWriter:org.apache.commons.io.file.Counters$NoopCounter:org.apache.commons.io.input.CountingInputStream:org.apache.commons.io.ThreadMonitor:org.apache.commons.io.monitor.FileAlterationMonitor:org.apache.commons.io.output.NullAppendable:org.apache.commons.io.input.AutoCloseInputStream:org.apache.commons.io.input.ProxyInputStream:org.apache.commons.io.output.ThresholdingOutputStream:org.apache.commons.io.file.NoopPathVisitor:org.apache.commons.io.input.ClosedReader:org.apache.commons.io.file.DirectoryStreamFilter:org.apache.commons.io.filefilter.CanWriteFileFilter:org.apache.commons.io.LineIterator:org.apache.commons.io.input.QueueInputStream:org.apache.commons.io.input.ObservableInputStream:org.apache.commons.io.output.FilterCollectionWriter:org.apache.commons.io.input.ReaderInputStream:org.apache.commons.io.input.UnsupportedOperationExceptions:org.apache.commons.io.output.FileWriterWithEncoding:org.apache.commons.io.output.AbstractByteArrayOutputStream$InputStreamConstructor:org.apache.commons.io.output.AppendableWriter:org.apache.commons.io.input.XmlStreamReader:org.apache.commons.io.file.CopyDirectoryVisitor:org.apache.commons.io.filefilter.NotFileFilter:org.apache.commons.io.input.ReversedLinesFileReader$FilePart:org.apache.commons.io.serialization.ValidatingObjectInputStream:org.apache.commons.io.CopyUtils:org.apache.commons.io.DirectoryWalker:org.apache.commons.io.HexDump:org.apache.commons.io.filefilter.ConditionalFileFilter:org.apache.commons.io.input.ProxyReader:org.apache.commons.io.comparator.ExtensionFileComparator:org.apache.commons.io.input.BrokenReader:org.apache.commons.io.IOUtils:org.apache.commons.io.file.StandardDeleteOption:org.apache.commons.io.comparator.LastModifiedFileComparator:org.apache.commons.io.TaggedIOException:org.apache.commons.io.FileSystem:org.apache.commons.io.input.buffer.PeekableInputStream:org.apache.commons.io.input.UnixLineEndingInputStream:org.apache.commons.io.filefilter.DelegateFileFilter:org.apache.commons.io.input.BoundedReader:org.apache.commons.io.file.SimplePathVisitor:org.apache.commons.io.input.MessageDigestCalculatingInputStream:org.apache.commons.io.output.UnsynchronizedByteArrayOutputStream:org.apache.commons.io.output.StringBuilderWriter:org.apache.commons.io.filefilter.CanExecuteFileFilter:org.apache.commons.io.serialization.FullClassNameMatcher:org.apache.commons.io.file.Counters$1:org.apache.commons.io.file.DeleteOption:org.apache.commons.io.file.PathVisitor:org.apache.commons.io.output.XmlStreamWriter:org.apache.commons.io.output.CountingOutputStream:org.apache.commons.io.input.InfiniteCircularInputStream:org.apache.commons.io.monitor.FileAlterationListener:org.apache.commons.io.output.DeferredFileOutputStream:org.apache.commons.io.output.TaggedOutputStream:org.apache.commons.io.comparator.SizeFileComparator:org.apache.commons.io.input.RandomAccessFileInputStream:org.apache.commons.io.filefilter.WildcardFileFilter:org.apache.commons.io.input.TimestampedObserver:org.apache.commons.io.input.BoundedInputStream:org.apache.commons.io.input.TaggedReader:org.apache.commons.io.output.NullWriter:org.apache.commons.io.input.CharacterSetFilterReader:org.apache.commons.io.filefilter.FileFilterUtils:org.apache.commons.io.input.CharacterFilterReader:org.apache.commons.io.input.BOMInputStream:org.apache.commons.io.input.BufferedFileChannelInputStream:org.apache.commons.io.output.AbstractByteArrayOutputStream:org.apache.commons.io.input.ReversedLinesFileReader$1:org.apache.commons.io.filefilter.FileEqualsFileFilter:org.apache.commons.io.comparator.ReverseFileComparator:org.apache.commons.io.output.QueueOutputStream:org.apache.commons.io.filefilter.FileFileFilter:org.apache.commons.io.input.ReadAheadInputStream:org.apache.commons.io.input.buffer.CircularByteBuffer:org.apache.commons.io.filefilter.PathVisitorFileFilter:org.apache.commons.io.input.TailerListener:org.apache.commons.io.file.PathFilter:org.apache.commons.io.filefilter.CanReadFileFilter:org.apache.commons.io.output.DemuxOutputStream:org.apache.commons.io.filefilter.PathEqualsFileFilter:org.apache.commons.io.DirectoryWalker$CancelException:org.apache.commons.io.IOCase:org.apache.commons.io.file.spi.FileSystemProviders:org.apache.commons.io.FileDeleteStrategy:org.apache.commons.io.FileSystemUtils:org.apache.commons.io.comparator.PathFileComparator:org.apache.commons.io.filefilter.SizeFileFilter:org.apache.commons.io.input.ReversedLinesFileReader:org.apache.commons.io.monitor.FileAlterationListenerAdaptor:org.apache.commons.io.input.TeeReader:org.apache.commons.io.input.TailerListenerAdapter:org.apache.commons.io.input.MarkShieldInputStream:org.apache.commons.io.filefilter.RegexFileFilter:org.apache.commons.io.file.Counters:org.apache.commons.io.output.CloseShieldOutputStream:org.apache.commons.io.input.ClosedInputStream:org.apache.commons.io.input.UnsynchronizedByteArrayInputStream:org.apache.commons.io.FileCleaner:org.apache.commons.io.serialization.WildcardClassNameMatcher:org.apache.commons.io.input.CharSequenceInputStream:org.apache.commons.io.filefilter.PrefixFileFilter:org.apache.commons.io.comparator.NameFileComparator:org.apache.commons.io.FileCleaningTracker$Reaper:org.apache.commons.io.file.Counters$PathCounters:org.apache.commons.io.FileDeleteStrategy$ForceFileDeleteStrategy:org.apache.commons.io.file.PathUtils:org.apache.commons.io.input.ClassLoaderObjectInputStream:org.apache.commons.io.input.SequenceReader:org.apache.commons.io.input.CircularInputStream
