Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Service Bypass
org.owasp.dependencycheck.data.golang.GoModJsonParser::process(Ljava/io/InputStream;)Ljava/util/List;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	javax.json.JsonReader::readArray()Ljavax/json/JsonArray;	org.glassfish:javax.json:1.1.4	org.glassfish.json.JsonReaderImpl::readArray()Ljavax/json/JsonArray;	org.glassfish:javax.json:1.1.4	1	false	false	
org.owasp.dependencycheck.utils.PEParser::readImportDirectoryEntry(Lorg/boris/pecoff4j/io/IDataReader;)Lorg/boris/pecoff4j/ImportDirectoryEntry;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.boris.pecoff4j.ImportDirectoryEntry::setForwarderChain(I)V	org.whitesource:pecoff4j:0.0.2.1	org.boris.pecoff4j.ImportDirectoryEntry::setForwarderChain(I)V	org.whitesource:pecoff4j:0.0.2.1	2	false	false	
org.owasp.dependencycheck.analyzer.NuspecAnalyzer::analyzeDependency(Lorg/owasp/dependencycheck/dependency/Dependency;Lorg/owasp/dependencycheck/Engine;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	com.github.packageurl.PackageURLBuilder::build()Lcom/github/packageurl/PackageURL;	com.github.package-url:packageurl-java:1.4.1	com.github.packageurl.PackageURLBuilder::build()Lcom/github/packageurl/PackageURL;	com.github.package-url:packageurl-java:1.4.1	1	false	false	
org.owasp.dependencycheck.utils.PEParser::findNextEntry(Lorg/boris/pecoff4j/PE;I)Lorg/boris/pecoff4j/io/DataEntry;	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.boris.pecoff4j.SectionHeader::getSizeOfRawData()I	org.whitesource:pecoff4j:0.0.2.1	org.boris.pecoff4j.SectionHeader::getSizeOfRawData()I	org.whitesource:pecoff4j:0.0.2.1	12	false	false	
com.fasterxml.jackson.databind.deser.impl.MethodProperty::deserializeAndSet(Lcom/fasterxml/jackson/core/JsonParser;Lcom/fasterxml/jackson/databind/DeserializationContext;Ljava/lang/Object;)V	com.fasterxml.jackson.core:jackson-databind:2.13.0	public	org.owasp.dependencycheck.data.artifactory.FileImpl::setMimeType(Ljava/lang/String;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	org.owasp.dependencycheck.data.artifactory.FileImpl::setMimeType(Ljava/lang/String;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	8	true	false	
org.owasp.dependencycheck.dependency.naming.CpeIdentifier::CpeIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/owasp/dependencycheck/dependency/Confidence;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	us.springett.parsers.cpe.CpeBuilder::version(Ljava/lang/String;)Lus/springett/parsers/cpe/CpeBuilder;	us.springett:cpe-parser:2.0.2	us.springett.parsers.cpe.CpeBuilder::version(Ljava/lang/String;)Lus/springett/parsers/cpe/CpeBuilder;	us.springett:cpe-parser:2.0.2	11	false	false	
org.apache.commons.jcs.auxiliary.disk.indexed.IndexedDiskCache::initializeKeyMap()V	org.apache.commons:commons-jcs-core:2.2.1	public	org.apache.commons.logging.Log::isInfoEnabled()Z	org.slf4j:jcl-over-slf4j:1.7.28	org.apache.commons.logging.impl.SLF4JLocationAwareLog::isInfoEnabled()Z	org.slf4j:jcl-over-slf4j:1.7.28	3	false	false	
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector::findPropertyIgnoralByName(Lcom/fasterxml/jackson/databind/cfg/MapperConfig;Lcom/fasterxml/jackson/databind/introspect/Annotated;)Lcom/fasterxml/jackson/annotation/JsonIgnoreProperties$Value;	com.fasterxml.jackson.core:jackson-databind:2.13.0	public	com.fasterxml.jackson.annotation.JsonIgnoreProperties$Value::empty()Lcom/fasterxml/jackson/annotation/JsonIgnoreProperties$Value;	com.fasterxml.jackson.core:jackson-annotations:2.13.0	com.fasterxml.jackson.annotation.JsonIgnoreProperties$Value::empty()Lcom/fasterxml/jackson/annotation/JsonIgnoreProperties$Value;	com.fasterxml.jackson.core:jackson-annotations:2.13.0	40	false	false	
org.owasp.dependencycheck.dependency.naming.PurlIdentifier::PurlIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/owasp/dependencycheck/dependency/Confidence;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	com.github.packageurl.PackageURLBuilder::aPackageURL()Lcom/github/packageurl/PackageURLBuilder;	com.github.package-url:packageurl-java:1.4.1	com.github.packageurl.PackageURLBuilder::aPackageURL()Lcom/github/packageurl/PackageURLBuilder;	com.github.package-url:packageurl-java:1.4.1	4	false	false	
org.owasp.dependencycheck.utils.ExtractionUtil::extractFile(Lorg/apache/commons/compress/archivers/ArchiveInputStream;Ljava/io/File;Ljava/io/FilenameFilter;Lorg/apache/commons/compress/archivers/ArchiveEntry;)V	org.owasp:dependency-check-core:6.4.2-SNAPSHOT	public	org.apache.commons.io.IOUtils::copy(Ljava/io/InputStream;Ljava/io/OutputStream;)I	commons-io:commons-io:2.11.0	org.apache.commons.io.IOUtils::copy(Ljava/io/InputStream;Ljava/io/OutputStream;)I	commons-io:commons-io:2.11.0	3	false	false	
