Caller Method,Caller Library,Interface Name,Interface Library,Callee Method,Impl. Name,Impl. Library
org.springframework.data.elasticsearch.core.document.Document::fromJson(Ljava/lang/String;)Lorg/springframework/data/elasticsearch/core/document/Document;,org.springframework.data:spring-data-elasticsearch:4.2.5,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core,com.fasterxml.jackson.databind.ObjectMapper::readerFor(Ljava/lang/Class;)Lcom/fasterxml/jackson/databind/ObjectReader;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.databind
org.springframework.data.elasticsearch.core.document.MapDocument::toJson()Ljava/lang/String;,org.springframework.data:spring-data-elasticsearch:4.2.5,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core,com.fasterxml.jackson.databind.ObjectMapper::writeValueAsString(Ljava/lang/Object;)Ljava/lang/String;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.databind
org.springframework.data.elasticsearch.core.index.MappingBuilder::addDynamicTemplatesMapping(Lorg/elasticsearch/common/xcontent/XContentBuilder;Lorg/springframework/data/elasticsearch/core/mapping/ElasticsearchPersistentEntity;)V,org.springframework.data:spring-data-elasticsearch:4.2.5,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core,com.fasterxml.jackson.databind.ObjectMapper::writeValueAsString(Ljava/lang/Object;)Ljava/lang/String;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.databind
org.springframework.data.elasticsearch.support.DefaultStringObjectMap::toJson()Ljava/lang/String;,org.springframework.data:spring-data-elasticsearch:4.2.5,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core,com.fasterxml.jackson.databind.ObjectMapper::writeValueAsString(Ljava/lang/Object;)Ljava/lang/String;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.databind
org.springframework.data.elasticsearch.core.index.MappingBuilder::addDynamicTemplatesMapping(Lorg/elasticsearch/common/xcontent/XContentBuilder;Lorg/springframework/data/elasticsearch/core/mapping/ElasticsearchPersistentEntity;)V,org.springframework.data:spring-data-elasticsearch:4.2.5,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core,com.fasterxml.jackson.databind.ObjectMapper::readTree(Ljava/lang/String;)Lcom/fasterxml/jackson/databind/JsonNode;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.databind
org.springframework.data.elasticsearch.support.DefaultStringObjectMap::fromJson(Ljava/lang/String;)Lorg/springframework/data/elasticsearch/support/StringObjectMap;,org.springframework.data:spring-data-elasticsearch:4.2.5,com.fasterxml.jackson.core.ObjectCodec,com.fasterxml.jackson.core,com.fasterxml.jackson.databind.ObjectMapper::readerFor(Ljava/lang/Class;)Lcom/fasterxml/jackson/databind/ObjectReader;,com.fasterxml.jackson.databind.ObjectMapper,com.fasterxml.jackson.databind
