SubClass	Sub Library	Super Class/Interface	Super Class/Interface Visibility	Super Library	Count
org.springframework.data.elasticsearch.client.reactive.RawActionResponse	org.springframework.data:spring-data-elasticsearch:4.2.5	org.elasticsearch.action.ActionResponse	public	org.elasticsearch:elasticsearch:7.12.1	1
org.elasticsearch.search.SearchSortValues	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.ActionResponse$Empty	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.support.master.AcknowledgedResponse	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.search.fetch.subphase.highlight.HighlightField	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.get.MultiGetResponse	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.search.suggest.SuggestBuilder	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.search.suggest.Suggest$Suggestion	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.admin.cluster.snapshots.restore.RestoreSnapshotRequest	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.main.MainResponse	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.index.get.GetResult	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.admin.indices.alias.IndicesAliasesRequest$AliasActions	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.index.reindex.UpdateByQueryRequest	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.search.aggregations.AggregationBuilder	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
com.fasterxml.jackson.databind.Module	com.fasterxml.jackson.databind	com.fasterxml.jackson.core.Versioned	public	com.fasterxml.jackson.core	1
org.elasticsearch.index.reindex.BulkByScrollResponse	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.admin.indices.alias.IndicesAliasesRequest	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.support.replication.ReplicationResponse$ShardInfo	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.search.builder.PointInTimeBuilder	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.common.xcontent.LoggingDeprecationHandler	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.DeprecationHandler	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.admin.indices.settings.put.UpdateSettingsRequest	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.get.GetResponse	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.admin.indices.shrink.ResizeRequest	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.admin.indices.rollover.RolloverRequest	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.common.unit.Fuzziness	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.search.aggregations.ParsedAggregation	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.get.MultiGetResponse$Failure	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.admin.cluster.snapshots.clone.CloneSnapshotRequest	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentObject	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.search.internal.InternalSearchResponse	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
org.elasticsearch.action.search.SearchResponse$Clusters	org.elasticsearch:elasticsearch:7.12.1	org.elasticsearch.common.xcontent.ToXContentFragment	public	org.elasticsearch.common.xcontent	1
