Class	Method	Field Name:Field Signature	Annotated In Library	Annotation	Annotation Visibility	Annotation Library	Count
org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$ThymeleafWebMvcConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.jdbc.DataSourceHealthIndicatorAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.cache.CacheMetricsAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.readers.parameter.ParameterMultiplesReader	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.SpringBootConfiguration	-	-	org.springframework.boot:spring-boot:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger2.web.Swagger2Controller	-	-	io.springfox:springfox-swagger2:2.6.1	springfox.documentation.annotations.ApiIgnore	public	io.springfox:springfox-core:2.6.1	1
org.springframework.boot.actuate.autoconfigure.management.ThreadDumpEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.web.ClassOrApiAnnotationResourceGrouping	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
de.codecentric.boot.admin.client.config.SpringBootAdminClientAutoConfiguration$ServletConfiguration	-	-	de.codecentric:spring-boot-admin-client:2.1.6	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$ThymeleafJava8TimeDialect	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration$EnableSameManagementContextConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.hibernate.validator.constraints.br.CPF	-	-	org.hibernate.validator:hibernate-validator:6.0.17.Final	javax.validation.ReportAsSingleViolation	public	javax.validation:validation-api:2.0.1.Final	1
org.springframework.data.web.config.SpringDataWebConfiguration	-	-	org.springframework.data:spring-data-commons:2.1.11.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.apache.shiro.spring.boot.autoconfigure.ShiroBeanAutoConfiguration	-	-	org.apache.shiro:shiro-spring-boot-starter:1.4.1	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.trace.http.HttpTraceAutoConfiguration$ServletTraceFilterConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.readers.operation.OperationPositionReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger2.mappers.ModelMapperImpl	-	-	io.springfox:springfox-swagger2:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.data.redis.LettuceConnectionConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.reactive.function.client.ClientHttpConnectorConfiguration$ReactorNetty	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.data.redis.core.TimeToLive	-	-	org.springframework.data:spring-data-redis:2.1.11.RELEASE	org.springframework.data.annotation.ReadOnlyProperty	public	org.springframework.data:spring-data-commons:2.1.11.RELEASE	1
org.springframework.boot.actuate.autoconfigure.health.HealthIndicatorAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
com.fasterxml.jackson.databind.annotation.JsonSerialize	-	-	com.fasterxml.jackson.core:jackson-databind:2.9.9.3	com.fasterxml.jackson.annotation.JacksonAnnotation	public	com.fasterxml.jackson.core:jackson-annotations:2.9.0	1
org.springframework.boot.autoconfigure.jdbc.DataSourceInitializationConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.readers.operation.OperationModelsProvider	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.readers.operation.OperationImplicitParameterReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.paths.QueryStringUriTemplateDecorator	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.apache.shiro.spring.boot.autoconfigure.ShiroAnnotationProcessorAutoConfiguration	-	-	org.apache.shiro:shiro-spring-boot-starter:1.4.1	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.SpringfoxWebMvcConfiguration	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.hibernate.validator.constraints.pl.NIP	-	-	org.hibernate.validator:hibernate-validator:6.0.17.Final	javax.validation.ReportAsSingleViolation	public	javax.validation:validation-api:2.0.1.Final	1
org.springframework.boot.actuate.autoconfigure.health.HealthEndpointWebExtensionConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.readers.parameter.ModelAttributeParameterExpander	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$TransactionTemplateConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedUndertow	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration$SpringMvcConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
de.codecentric.boot.admin.client.config.SpringBootAdminClientAutoConfiguration	-	-	de.codecentric:spring-boot-admin-client:2.1.6	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.schema.ApiModelPropertyPropertyBuilder	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.readers.operation.SwaggerMediaTypeReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.readers.operation.SwaggerOperationTagsReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.audit.AuditEventsEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$CglibAutoProxyConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration$NamedParameterJdbcTemplateConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.web.bind.annotation.RestController	-	-	org.springframework:spring-web:5.1.10.RELEASE	org.springframework.stereotype.Controller	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.http.codec.CodecsAutoConfiguration$JacksonCodecConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration$ServletWebConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.property.field.FieldProvider	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.endpoint.jmx.JmxEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.data.redis.RedisRepositoriesAutoConfigureRegistrar$EnableRedisRepositoriesConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.data.redis.repository.configuration.EnableRedisRepositories	public	org.springframework.data:spring-data-redis:2.1.11.RELEASE	1
org.springframework.boot.actuate.autoconfigure.condition.ConditionsReportEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger2.mappers.SecurityMapperImpl	-	-	io.springfox:springfox-swagger2:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.CachingModelProvider	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.MetricsAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.aop.AopAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.DefaultModelProvider	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.property.OptimizedModelPropertiesProvider	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.context.annotation.Primary	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.trace.http.HttpTraceEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration$SameManagementContextConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.apache.shiro.spring.boot.autoconfigure.ShiroAutoConfiguration	-	-	org.apache.shiro:shiro-spring-boot-starter:1.4.1	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
de.codecentric.boot.admin.server.config.AdminServerMarkerConfiguration	-	-	de.codecentric:spring-boot-admin-server:2.1.6	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.data.repository.Repository	-	-	org.springframework.data:spring-data-commons:2.1.11.RELEASE	org.springframework.stereotype.Indexed	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.hibernate.validator.constraints.time.DurationMin	-	-	org.hibernate.validator:hibernate-validator:6.0.17.Final	javax.validation.ReportAsSingleViolation	public	javax.validation:validation-api:2.0.1.Final	1
org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.SpringBootApplication	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.boot.SpringBootConfiguration	public	org.springframework.boot:spring-boot:2.1.9.RELEASE	1
springfox.documentation.swagger.readers.operation.VendorExtensionsReader	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.schema.ApiModelBuilder	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.info.InfoContributorAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
com.fasterxml.jackson.databind.annotation.JsonDeserialize	-	-	com.fasterxml.jackson.core:jackson-databind:2.9.9.3	com.fasterxml.jackson.annotation.JacksonAnnotation	public	com.fasterxml.jackson.core:jackson-annotations:2.9.0	1
springfox.documentation.spring.web.paths.OperationPathDecorator	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.core.annotation.Order	public	org.springframework:spring-core:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.web.mappings.MappingsEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger.web.ApiResourceController	-	-	io.springfox:springfox-swagger-common:2.6.1	springfox.documentation.annotations.ApiIgnore	public	io.springfox:springfox-core:2.6.1	1
org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$HikariDataSourceMetricsConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$FaviconConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
de.codecentric.boot.admin.server.ui.config.AdminServerUiAutoConfiguration	-	-	de.codecentric:spring-boot-admin-server-ui:2.1.6	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.hibernate.validator.constraints.br.CNPJ	-	-	org.hibernate.validator:hibernate-validator:6.0.17.Final	javax.validation.ReportAsSingleViolation	public	javax.validation:validation-api:2.0.1.Final	1
springfox.documentation.swagger.schema.ApiModelTypeNameProvider	-	-	io.springfox:springfox-swagger-common:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.schema.CachingModelDependencyProvider	-	-	io.springfox:springfox-schema:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.data.web.config.ProjectingArgumentResolverRegistrar	-	-	org.springframework.data:spring-data-commons:2.1.11.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.trace.http.HttpTraceAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.cache.SimpleCacheConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.cache.GenericCacheConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.NoOpMeterRegistryConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.swagger2.mappers.LicenseMapper	-	-	io.springfox:springfox-swagger2:2.6.1	org.mapstruct.Mapper	public	org.mapstruct:mapstruct:1.3.0.Final	1
org.springframework.boot.autoconfigure.data.redis.RedisAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.readers.operation.ResponseMessagesReader	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.reactive.WebFluxAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.hibernate.validator.constraints.pl.PESEL	-	-	org.hibernate.validator:hibernate-validator:6.0.17.Final	javax.validation.ReportAsSingleViolation	public	javax.validation:validation-api:2.0.1.Final	1
org.springframework.boot.actuate.autoconfigure.web.server.ManagementContextAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.dao.PersistenceExceptionTranslationAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
springfox.documentation.spring.web.scanners.ApiListingReader	-	-	io.springfox:springfox-spring-web:2.6.1	org.springframework.stereotype.Component	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$ThymeleafWebMvcConfiguration$ThymeleafViewResolverConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.transaction.annotation.AbstractTransactionManagementConfiguration	-	-	org.springframework:spring-tx:5.1.10.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.mail.MailSenderAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.redis.RedisReactiveHealthIndicatorAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.jdbc.JdbcTemplateAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.env.EnvironmentEndpointAutoConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.actuate.autoconfigure.metrics.jdbc.DataSourcePoolMetricsAutoConfiguration$DataSourcePoolMetadataMetricsConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.hibernate.validator.constraints.NotBlank	-	-	org.hibernate.validator:hibernate-validator:6.0.17.Final	javax.validation.constraints.NotNull	public	javax.validation:validation-api:2.0.1.Final	1
org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration$WebMvcServletEndpointManagementContextConfiguration	-	-	org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.web.reactive.function.client.ClientHttpConnectorAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
org.springframework.boot.autoconfigure.data.rest.RepositoryRestMvcAutoConfiguration	-	-	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	org.springframework.context.annotation.Configuration	public	org.springframework:spring-context:5.1.10.RELEASE	1
