Caller Method	Caller Library	Callee Visibility	Declared Callee Method	Declared Callee Library	Actual Callee Method	Actual Callee Library	Count	Reflective	DynamicProxy	Service Bypass
org.springframework.boot.autoconfigure.template.TemplateAvailabilityProviders::TemplateAvailabilityProviders(Ljava/lang/ClassLoader;)V	org.springframework.boot:spring-boot-autoconfigure:2.1.9.RELEASE	public	org.springframework.core.io.support.SpringFactoriesLoader::loadFactories(Ljava/lang/Class;Ljava/lang/ClassLoader;)Ljava/util/List;	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.core.io.support.SpringFactoriesLoader::loadFactories(Ljava/lang/Class;Ljava/lang/ClassLoader;)Ljava/util/List;	org.springframework:spring-core:5.1.10.RELEASE	2	false	false	
org.apache.commons.logging.LogAdapter$Slf4jLog::LogAdapter$Slf4jLog(Lorg/slf4j/Logger;)V	org.springframework:spring-jcl:5.1.10.RELEASE	public	org.slf4j.Logger::getName()Ljava/lang/String;	org.slf4j:slf4j-api:1.7.28	ch.qos.logback.classic.Logger::getName()Ljava/lang/String;	ch.qos.logback:logback-classic:1.2.3	5034	false	false	
org.springframework.context.support.AbstractApplicationContext::prepareBeanFactory(Lorg/springframework/beans/factory/config/ConfigurableListableBeanFactory;)V	org.springframework:spring-context:5.1.10.RELEASE	public	org.springframework.beans.factory.config.ConfigurableListableBeanFactory::addPropertyEditorRegistrar(Lorg/springframework/beans/PropertyEditorRegistrar;)V	org.springframework:spring-beans:5.1.10.RELEASE	org.springframework.beans.factory.support.DefaultListableBeanFactory::addPropertyEditorRegistrar(Lorg/springframework/beans/PropertyEditorRegistrar;)V	org.springframework:spring-beans:5.1.10.RELEASE	1	false	false	
org.springframework.boot.SpringApplication::prepareContext(Lorg/springframework/context/ConfigurableApplicationContext;Lorg/springframework/core/env/ConfigurableEnvironment;Lorg/springframework/boot/SpringApplicationRunListeners;Lorg/springframework/boot/ApplicationArguments;Lorg/springframework/boot/Banner;)V	org.springframework.boot:spring-boot:2.1.9.RELEASE	public	org.springframework.beans.factory.support.DefaultListableBeanFactory::setAllowBeanDefinitionOverriding(Z)V	org.springframework:spring-beans:5.1.10.RELEASE	org.springframework.beans.factory.support.DefaultListableBeanFactory::setAllowBeanDefinitionOverriding(Z)V	org.springframework:spring-beans:5.1.10.RELEASE	1	false	false	
org.springframework.beans.factory.support.DefaultListableBeanFactory::containsBeanDefinition(Ljava/lang/String;)Z	org.springframework:spring-beans:5.1.10.RELEASE	public	org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V	org.springframework:spring-core:5.1.10.RELEASE	org.springframework.util.Assert::notNull(Ljava/lang/Object;Ljava/lang/String;)V	org.springframework:spring-core:5.1.10.RELEASE	105501	false	false	
org.springframework.boot.web.servlet.ServletComponentScanRegistrar::addPostProcessor(Lorg/springframework/beans/factory/support/BeanDefinitionRegistry;Ljava/util/Set;)V	org.springframework.boot:spring-boot:2.1.9.RELEASE	public	org.springframework.beans.factory.support.GenericBeanDefinition::setBeanClass(Ljava/lang/Class;)V	org.springframework:spring-beans:5.1.10.RELEASE	org.springframework.beans.factory.support.GenericBeanDefinition::setBeanClass(Ljava/lang/Class;)V	org.springframework:spring-beans:5.1.10.RELEASE	1	false	false	
org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory::LettuceConnectionFactory(Lorg/springframework/data/redis/connection/lettuce/LettuceClientConfiguration;)V	org.springframework.data:spring-data-redis:2.1.11.RELEASE	public	org.apache.commons.logging.LogFactory::getLog(Ljava/lang/Class;)Lorg/apache/commons/logging/Log;	org.springframework:spring-jcl:5.1.10.RELEASE	org.apache.commons.logging.LogFactory::getLog(Ljava/lang/Class;)Lorg/apache/commons/logging/Log;	org.springframework:spring-jcl:5.1.10.RELEASE	1	false	false	
org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty::setValue(Ljava/util/function/Supplier;Ljava/lang/Object;)V	org.springframework.boot:spring-boot:2.1.9.RELEASE	public	com.alibaba.druid.pool.DruidAbstractDataSource::setMaxPoolPreparedStatementPerConnectionSize(I)V	com.alibaba:druid:1.1.20	com.alibaba.druid.pool.DruidAbstractDataSource::setMaxPoolPreparedStatementPerConnectionSize(I)V	com.alibaba:druid:1.1.20	1	true	false	
org.springframework.beans.factory.support.AbstractBeanDefinition::AbstractBeanDefinition(Lorg/springframework/beans/factory/config/BeanDefinition;)V	org.springframework:spring-beans:5.1.10.RELEASE	public	org.springframework.beans.factory.support.AbstractBeanDefinition::isSynthetic()Z	org.springframework:spring-beans:5.1.10.RELEASE	org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader$ConfigurationClassBeanDefinition::isSynthetic()Z	org.springframework:spring-context:5.1.10.RELEASE	513	false	false	
org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader::lambda$loadBeanDefinitionsFromRegistrars$1(Lorg/springframework/context/annotation/ImportBeanDefinitionRegistrar;Lorg/springframework/core/type/AnnotationMetadata;)V	org.springframework:spring-context:5.1.10.RELEASE	public	org.springframework.context.annotation.ImportBeanDefinitionRegistrar::registerBeanDefinitions(Lorg/springframework/core/type/AnnotationMetadata;Lorg/springframework/beans/factory/support/BeanDefinitionRegistry;)V	org.springframework:spring-context:5.1.10.RELEASE	org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessorRegistrar::registerBeanDefinitions(Lorg/springframework/core/type/AnnotationMetadata;Lorg/springframework/beans/factory/support/BeanDefinitionRegistry;)V	org.springframework.boot:spring-boot:2.1.9.RELEASE	47	false	false	
