Class Name	Class Visibility	Class Library	Usage	Used In Library
org.h2.mvstore.type.ObjectDataType	public	com.h2database:h2:2.0.201-SNAPSHOT	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
java.lang.StringBuilder	public	unknownLib	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
org.locationtech.jts.geom.impl.PackedCoordinateSequenceFactory	public	org.locationtech.jts:jts-core:1.17.0	method call	com.h2database:h2:2.0.201-SNAPSHOT
org.h2.test.unit.TestAutoReconnect$MyDatabaseEventListener	public	unknownLib	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
org.apache.lucene.index.DirectoryReader	private	org.apache.lucene:lucene-core:8.5.2	method call	com.h2database:h2:2.0.201-SNAPSHOT
org.apache.lucene.search.BooleanQuery$Builder	public	org.apache.lucene:lucene-core:8.5.2	instantiation	org.apache.lucene:lucene-queryparser:8.5.2
org.apache.lucene.search.TermQuery	public	org.apache.lucene:lucene-core:8.5.2	cast	org.apache.lucene:lucene-queryparser:8.5.2
org.h2.test.jdbc.TestJavaObjectSerializer$DbLevelJavaObjectSerializer	public	unknownLib	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
java.sql.SQLDataException	public	java.sql	subtyping	com.h2database:h2:2.0.201-SNAPSHOT
java.sql.Clob	public	java.sql	cast	com.h2database:h2:2.0.201-SNAPSHOT
org.h2.util.SourceCompiler$StringJavaFileObject	default	com.h2database:h2:2.0.201-SNAPSHOT	method call	com.sun:tools:1.8
org.apache.lucene.document.FieldType	public	org.apache.lucene:lucene-core:8.5.2	instantiation	com.h2database:h2:2.0.201-SNAPSHOT
java.sql.Date	public	java.sql	instantiation	com.h2database:h2:2.0.201-SNAPSHOT
java.sql.SQLClientInfoException	public	java.sql	cast	com.h2database:h2:2.0.201-SNAPSHOT
java.lang.Thread	public	unknownLib	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
org.h2.mvstore.tx.VersionedValueType$Factory	public	com.h2database:h2:2.0.201-SNAPSHOT	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
javax.annotation.processing.Messager	public	javax.annotation.processing	subtyping	com.sun:tools:1.8
org.apache.lucene.search.MatchAllDocsQuery	public	org.apache.lucene:lucene-core:8.5.2	instantiation	org.apache.lucene:lucene-queryparser:8.5.2
org.apache.lucene.analysis.StopFilter	public	org.apache.lucene:lucene-core:8.5.2	method call	org.apache.lucene:lucene-queryparser:8.5.2
java.sql.SQLException	public	java.sql	subtyping	com.h2database:h2:2.0.201-SNAPSHOT
org.apache.lucene.analysis.CachingTokenFilter	public	org.apache.lucene:lucene-core:8.5.2	instantiation	org.apache.lucene:lucene-queryparser:8.5.2
javax.tools.DiagnosticListener	public	javax.tools	cast	com.sun:tools:1.8
org.h2.test.server.TestWeb	public	unknownLib	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
org.apache.lucene.document.DateTools	public	org.apache.lucene:lucene-core:8.5.2	method call	com.h2database:h2:2.0.201-SNAPSHOT
org.h2.command.dml.ScriptCommand	public	com.h2database:h2:2.0.201-SNAPSHOT	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
org.h2.test.db.TestTableEngines$OneRowTableEngine	public	unknownLib	Class.forName	com.h2database:h2:2.0.201-SNAPSHOT
