Library Name	No. of Public/Protected Methods	No. of Methods Called By Tests	Classes
unknownLib	0	0	 
org.slf4j:slf4j-api:1.7.9	274	188	org.slf4j.LoggerFactory:org.slf4j.MarkerFactory:org.slf4j.helpers.SubstituteLogger:org.slf4j.spi.MarkerFactoryBinder:org.slf4j.spi.MDCAdapter:org.slf4j.spi.LocationAwareLogger:org.slf4j.MDC$MDCCloseable:org.slf4j.helpers.Util:org.slf4j.helpers.BasicMarkerFactory:org.slf4j.helpers.Util$1:org.slf4j.helpers.NOPLoggerFactory:org.slf4j.IMarkerFactory:org.slf4j.helpers.MessageFormatter:org.slf4j.helpers.BasicMDCAdapter:org.slf4j.Logger:org.slf4j.spi.LoggerFactoryBinder:org.slf4j.helpers.FormattingTuple:org.slf4j.helpers.SubstituteLoggerFactory:org.slf4j.helpers.NOPMDCAdapter:org.slf4j.Marker:org.slf4j.helpers.NOPLogger:org.slf4j.MDC:org.slf4j.MDC$1:org.slf4j.helpers.MarkerIgnoringBase:org.slf4j.helpers.BasicMarker:org.slf4j.ILoggerFactory:org.slf4j.helpers.Util$ClassContextSecurityManager:org.slf4j.helpers.NamedLoggerBase
